Created as New Dataset;
2628,00;84,94
2626,00;84,94
2624,00;84,94
2622,00;84,94
2620,00;84,94
2618,00;84,94
2616,00;84,95
2614,00;84,95
2612,00;84,95
2610,00;84,96
2608,00;84,96
2606,00;84,97
2604,00;84,97
2602,00;84,97
2600,00;84,98
2598,00;84,98
2596,00;84,98
2594,00;84,99
2592,00;84,99
2590,00;84,99
2588,00;84,99
2586,00;84,99
2584,00;85,00
2582,00;85,00
2580,00;84,99
2578,00;84,99
2576,00;84,99
2574,00;84,99
2572,00;84,99
2570,00;84,99
2568,00;84,98
2566,00;84,98
2564,00;84,97
2562,00;84,96
2560,00;84,95
2558,00;84,94
2556,00;84,93
2554,00;84,92
2552,00;84,91
2550,00;84,90
2548,00;84,89
2546,00;84,88
2544,00;84,87
2542,00;84,86
2540,00;84,86
2538,00;84,85
2536,00;84,85
2534,00;84,85
2532,00;84,85
2530,00;84,85
2528,00;84,85
2526,00;84,86
2524,00;84,86
2522,00;84,87
2520,00;84,88
2518,00;84,90
2516,00;84,91
2514,00;84,93
2512,00;84,94
2510,00;84,96
2508,00;84,98
2506,00;85,00
2504,00;85,02
2502,00;85,04
2500,00;85,06
2498,00;85,08
2496,00;85,10
2494,00;85,12
2492,00;85,14
2490,00;85,15
2488,00;85,17
2486,00;85,18
2484,00;85,20
2482,00;85,21
2480,00;85,23
2478,00;85,24
2476,00;85,25
2474,00;85,26
2472,00;85,28
2470,00;85,29
2468,00;85,30
2466,00;85,31
2464,00;85,32
2462,00;85,33
2460,00;85,33
2458,00;85,34
2456,00;85,35
2454,00;85,36
2452,00;85,37
2450,00;85,38
2448,00;85,39
2446,00;85,40
2444,00;85,40
2442,00;85,41
2440,00;85,42
2438,00;85,43
2436,00;85,44
2434,00;85,45
2432,00;85,46
2430,00;85,47
2428,00;85,48
2426,00;85,48
2424,00;85,49
2422,00;85,50
2420,00;85,51
2418,00;85,51
2416,00;85,52
2414,00;85,53
2412,00;85,54
2410,00;85,54
2408,00;85,55
2406,00;85,55
2404,00;85,56
2402,00;85,56
2400,00;85,56
2398,00;85,56
2396,00;85,56
2394,00;85,55
2392,00;85,55
2390,00;85,54
2388,00;85,53
2386,00;85,52
2384,00;85,52
2382,00;85,51
2380,00;85,51
2378,00;85,51
2376,00;85,51
2374,00;85,51
2372,00;85,52
2370,00;85,52
2368,00;85,53
2366,00;85,54
2364,00;85,55
2362,00;85,56
2360,00;85,56
2358,00;85,57
2356,00;85,58
2354,00;85,58
2352,00;85,59
2350,00;85,59
2348,00;85,60
2346,00;85,61
2344,00;85,62
2342,00;85,63
2340,00;85,64
2338,00;85,65
2336,00;85,66
2334,00;85,66
2332,00;85,67
2330,00;85,68
2328,00;85,68
2326,00;85,69
2324,00;85,69
2322,00;85,70
2320,00;85,70
2318,00;85,71
2316,00;85,72
2314,00;85,73
2312,00;85,74
2310,00;85,75
2308,00;85,76
2306,00;85,77
2304,00;85,77
2302,00;85,78
2300,00;85,78
2298,00;85,79
2296,00;85,79
2294,00;85,80
2292,00;85,80
2290,00;85,81
2288,00;85,81
2286,00;85,82
2284,00;85,83
2282,00;85,84
2280,00;85,85
2278,00;85,86
2276,00;85,87
2274,00;85,88
2272,00;85,88
2270,00;85,89
2268,00;85,90
2266,00;85,90
2264,00;85,91
2262,00;85,91
2260,00;85,92
2258,00;85,92
2256,00;85,93
2254,00;85,94
2252,00;85,94
2250,00;85,95
2248,00;85,95
2246,00;85,96
2244,00;85,96
2242,00;85,96
2240,00;85,97
2238,00;85,97
2236,00;85,97
2234,00;85,97
2232,00;85,97
2230,00;85,97
2228,00;85,98
2226,00;85,98
2224,00;85,98
2222,00;85,99
2220,00;85,99
2218,00;86,00
2216,00;86,00
2214,00;86,01
2212,00;86,02
2210,00;86,02
2208,00;86,03
2206,00;86,03
2204,00;86,04
2202,00;86,04
2200,00;86,05
2198,00;86,05
2196,00;86,05
2194,00;86,06
2192,00;86,06
2190,00;86,07
2188,00;86,07
2186,00;86,08
2184,00;86,09
2182,00;86,11
2180,00;86,12
2178,00;86,13
2176,00;86,15
2174,00;86,16
2172,00;86,18
2170,00;86,19
2168,00;86,21
2166,00;86,23
2164,00;86,24
2162,00;86,26
2160,00;86,28
2158,00;86,30
2156,00;86,32
2154,00;86,34
2152,00;86,36
2150,00;86,38
2148,00;86,39
2146,00;86,40
2144,00;86,41
2142,00;86,42
2140,00;86,43
2138,00;86,43
2136,00;86,43
2134,00;86,44
2132,00;86,44
2130,00;86,44
2128,00;86,44
2126,00;86,44
2124,00;86,45
2122,00;86,45
2120,00;86,45
2118,00;86,45
2116,00;86,45
2114,00;86,45
2112,00;86,45
2110,00;86,45
2108,00;86,45
2106,00;86,44
2104,00;86,44
2102,00;86,43
2100,00;86,43
2098,00;86,42
2096,00;86,42
2094,00;86,41
2092,00;86,41
2090,00;86,40
2088,00;86,39
2086,00;86,39
2084,00;86,38
2082,00;86,37
2080,00;86,37
2078,00;86,36
2076,00;86,35
2074,00;86,34
2072,00;86,33
2070,00;86,33
2068,00;86,32
2066,00;86,32
2064,00;86,32
2062,00;86,32
2060,00;86,32
2058,00;86,33
2056,00;86,34
2054,00;86,35
2052,00;86,36
2050,00;86,37
2048,00;86,37
2046,00;86,38
2044,00;86,38
2042,00;86,38
2040,00;86,39
2038,00;86,39
2036,00;86,39
2034,00;86,39
2032,00;86,38
2030,00;86,37
2028,00;86,37
2026,00;86,36
2024,00;86,36
2022,00;86,36
2020,00;86,36
2018,00;86,36
2016,00;86,35
2014,00;86,33
2012,00;86,31
2010,00;86,29
2008,00;86,28
2006,00;86,28
2004,00;86,28
2002,00;86,28
2000,00;86,28
1998,00;86,28
1996,00;86,26
1994,00;86,24
1992,00;86,22
1990,00;86,24
1988,00;86,29
1986,00;86,41
1984,00;86,56
1982,00;86,76
1980,00;86,95
1978,00;87,08
1976,00;87,15
1974,00;87,11
1972,00;86,99
1970,00;86,79
1968,00;86,58
1966,00;86,38
1964,00;86,21
1962,00;86,12
1960,00;86,07
1958,00;86,06
1956,00;86,07
1954,00;86,07
1952,00;86,07
1950,00;86,04
1948,00;86,01
1946,00;85,97
1944,00;85,94
1942,00;85,93
1940,00;85,94
1938,00;85,95
1936,00;85,97
1934,00;85,98
1932,00;85,99
1930,00;85,99
1928,00;86,00
1926,00;86,00
1924,00;86,01
1922,00;86,02
1920,00;86,03
1918,00;86,03
1916,00;86,03
1914,00;86,02
1912,00;86,00
1910,00;85,98
1908,00;85,96
1906,00;85,95
1904,00;85,94
1902,00;85,92
1900,00;85,91
1898,00;85,90
1896,00;85,90
1894,00;85,90
1892,00;85,90
1890,00;85,90
1888,00;85,90
1886,00;85,90
1884,00;85,89
1882,00;85,89
1880,00;85,89
1878,00;85,88
1876,00;85,88
1874,00;85,88
1872,00;85,89
1870,00;85,90
1868,00;85,92
1866,00;85,95
1864,00;85,98
1862,00;86,02
1860,00;86,06
1858,00;86,11
1856,00;86,15
1854,00;86,19
1852,00;86,23
1850,00;86,26
1848,00;86,29
1846,00;86,31
1844,00;86,33
1842,00;86,34
1840,00;86,33
1838,00;86,32
1836,00;86,30
1834,00;86,27
1832,00;86,22
1830,00;86,17
1828,00;86,10
1826,00;86,02
1824,00;85,93
1822,00;85,84
1820,00;85,74
1818,00;85,64
1816,00;85,55
1814,00;85,47
1812,00;85,41
1810,00;85,37
1808,00;85,35
1806,00;85,36
1804,00;85,40
1802,00;85,46
1800,00;85,55
1798,00;85,67
1796,00;85,82
1794,00;86,00
1792,00;86,21
1790,00;86,45
1788,00;86,74
1786,00;87,05
1784,00;87,41
1782,00;87,80
1780,00;88,22
1778,00;88,68
1776,00;89,16
1774,00;89,65
1772,00;90,15
1770,00;90,65
1768,00;91,13
1766,00;91,58
1764,00;92,00
1762,00;92,37
1760,00;92,71
1758,00;93,00
1756,00;93,26
1754,00;93,48
1752,00;93,66
1750,00;93,82
1748,00;93,95
1746,00;94,06
1744,00;94,14
1742,00;94,19
1740,00;94,22
1738,00;94,21
1736,00;94,15
1734,00;94,04
1732,00;93,87
1730,00;93,64
1728,00;93,34
1726,00;92,96
1724,00;92,52
1722,00;92,01
1720,00;91,45
1718,00;90,84
1716,00;90,20
1714,00;89,53
1712,00;88,85
1710,00;88,18
1708,00;87,52
1706,00;86,89
1704,00;86,31
1702,00;85,77
1700,00;85,28
1698,00;84,86
1696,00;84,49
1694,00;84,19
1692,00;83,95
1690,00;83,76
1688,00;83,63
1686,00;83,54
1684,00;83,49
1682,00;83,47
1680,00;83,49
1678,00;83,52
1676,00;83,56
1674,00;83,62
1672,00;83,68
1670,00;83,74
1668,00;83,79
1666,00;83,84
1664,00;83,88
1662,00;83,91
1660,00;83,92
1658,00;83,92
1656,00;83,90
1654,00;83,87
1652,00;83,84
1650,00;83,80
1648,00;83,77
1646,00;83,74
1644,00;83,71
1642,00;83,67
1640,00;83,62
1638,00;83,55
1636,00;83,49
1634,00;83,44
1632,00;83,41
1630,00;83,40
1628,00;83,37
1626,00;83,30
1624,00;83,21
1622,00;83,09
1620,00;83,00
1618,00;83,00
1616,00;83,06
1614,00;83,21
1612,00;83,36
1610,00;83,44
1608,00;83,46
1606,00;83,39
1604,00;83,31
1602,00;83,29
1600,00;83,33
1598,00;83,48
1596,00;83,62
1594,00;83,64
1592,00;83,52
1590,00;83,15
1588,00;82,72
1586,00;82,30
1584,00;82,09
1582,00;82,32
1580,00;82,94
1578,00;84,06
1576,00;85,36
1574,00;86,63
1572,00;87,63
1570,00;88,02
1568,00;87,95
1566,00;87,36
1564,00;86,60
1562,00;86,00
1560,00;85,60
1558,00;85,70
1556,00;85,93
1554,00;86,13
1552,00;86,04
1550,00;85,27
1548,00;84,03
1546,00;82,25
1544,00;80,29
1542,00;78,47
1540,00;76,89
1538,00;75,80
1536,00;75,04
1534,00;74,57
1532,00;74,23
1530,00;73,86
1528,00;73,48
1526,00;72,99
1524,00;72,51
1522,00;72,09
1520,00;71,77
1518,00;71,63
1516,00;71,59
1514,00;71,65
1512,00;71,73
1510,00;71,76
1508,00;71,75
1506,00;71,68
1504,00;71,57
1502,00;71,47
1500,00;71,35
1498,00;71,24
1496,00;71,09
1494,00;70,88
1492,00;70,62
1490,00;70,30
1488,00;69,98
1486,00;69,67
1484,00;69,38
1482,00;69,15
1480,00;68,94
1478,00;68,75
1476,00;68,58
1474,00;68,44
1472,00;68,32
1470,00;68,23
1468,00;68,16
1466,00;68,12
1464,00;68,09
1462,00;68,07
1460,00;68,05
1458,00;68,03
1456,00;68,01
1454,00;67,99
1452,00;67,96
1450,00;67,93
1448,00;67,89
1446,00;67,85
1444,00;67,82
1442,00;67,79
1440,00;67,78
1438,00;67,78
1436,00;67,80
1434,00;67,85
1432,00;67,92
1430,00;68,02
1428,00;68,16
1426,00;68,32
1424,00;68,51
1422,00;68,74
1420,00;68,99
1418,00;69,28
1416,00;69,60
1414,00;69,95
1412,00;70,34
1410,00;70,76
1408,00;71,22
1406,00;71,71
1404,00;72,23
1402,00;72,79
1400,00;73,38
1398,00;73,99
1396,00;74,63
1394,00;75,28
1392,00;75,93
1390,00;76,59
1388,00;77,25
1386,00;77,90
1384,00;78,53
1382,00;79,13
1380,00;79,72
1378,00;80,27
1376,00;80,78
1374,00;81,27
1372,00;81,71
1370,00;82,10
1368,00;82,46
1366,00;82,76
1364,00;83,01
1362,00;83,21
1360,00;83,35
1358,00;83,44
1356,00;83,47
1354,00;83,46
1352,00;83,40
1350,00;83,31
1348,00;83,18
1346,00;83,03
1344,00;82,87
1342,00;82,71
1340,00;82,54
1338,00;82,39
1336,00;82,26
1334,00;82,15
1332,00;82,06
1330,00;82,01
1328,00;81,98
1326,00;81,98
1324,00;82,01
1322,00;82,07
1320,00;82,15
1318,00;82,24
1316,00;82,36
1314,00;82,49
1312,00;82,64
1310,00;82,79
1308,00;82,95
1306,00;83,12
1304,00;83,29
1302,00;83,46
1300,00;83,63
1298,00;83,79
1296,00;83,95
1294,00;84,09
1292,00;84,22
1290,00;84,35
1288,00;84,46
1286,00;84,56
1284,00;84,66
1282,00;84,75
1280,00;84,83
1278,00;84,91
1276,00;85,00
1274,00;85,08
1272,00;85,18
1270,00;85,28
1268,00;85,40
1266,00;85,53
1264,00;85,68
1262,00;85,86
1260,00;86,05
1258,00;86,28
1256,00;86,53
1254,00;86,82
1252,00;87,15
1250,00;87,51
1248,00;87,90
1246,00;88,34
1244,00;88,80
1242,00;89,29
1240,00;89,80
1238,00;90,33
1236,00;90,85
1234,00;91,37
1232,00;91,87
1230,00;92,34
1228,00;92,77
1226,00;93,15
1224,00;93,47
1222,00;93,71
1220,00;93,88
1218,00;93,97
1216,00;93,98
1214,00;93,91
1212,00;93,76
1210,00;93,54
1208,00;93,25
1206,00;92,91
1204,00;92,52
1202,00;92,09
1200,00;91,63
1198,00;91,15
1196,00;90,66
1194,00;90,16
1192,00;89,68
1190,00;89,21
1188,00;88,76
1186,00;88,34
1184,00;87,95
1182,00;87,59
1180,00;87,28
1178,00;86,99
1176,00;86,75
1174,00;86,54
1172,00;86,36
1170,00;86,20
1168,00;86,07
1166,00;85,96
1164,00;85,86
1162,00;85,77
1160,00;85,69
1158,00;85,61
1156,00;85,53
1154,00;85,44
1152,00;85,34
1150,00;85,23
1148,00;85,12
1146,00;84,99
1144,00;84,85
1142,00;84,69
1140,00;84,53
1138,00;84,35
1136,00;84,15
1134,00;83,94
1132,00;83,71
1130,00;83,47
1128,00;83,21
1126,00;82,94
1124,00;82,66
1122,00;82,36
1120,00;82,05
1118,00;81,72
1116,00;81,39
1114,00;81,04
1112,00;80,68
1110,00;80,30
1108,00;79,91
1106,00;79,51
1104,00;79,08
1102,00;78,64
1100,00;78,17
1098,00;77,68
1096,00;77,17
1094,00;76,64
1092,00;76,10
1090,00;75,54
1088,00;74,97
1086,00;74,39
1084,00;73,81
1082,00;73,24
1080,00;72,68
1078,00;72,12
1076,00;71,59
1074,00;71,07
1072,00;70,57
1070,00;70,09
1068,00;69,63
1066,00;69,19
1064,00;68,76
1062,00;68,35
1060,00;67,95
1058,00;67,56
1056,00;67,19
1054,00;66,82
1052,00;66,46
1050,00;66,11
1048,00;65,78
1046,00;65,46
1044,00;65,15
1042,00;64,88
1040,00;64,62
1038,00;64,40
1036,00;64,20
1034,00;64,04
1032,00;63,92
1030,00;63,84
1028,00;63,80
1026,00;63,80
1024,00;63,84
1022,00;63,91
1020,00;64,03
1018,00;64,18
1016,00;64,37
1014,00;64,59
1012,00;64,84
1010,00;65,12
1008,00;65,42
1006,00;65,75
1004,00;66,10
1002,00;66,47
1000,00;66,86
998,00;67,28
996,00;67,71
994,00;68,17
992,00;68,65
990,00;69,16
988,00;69,69
986,00;70,24
984,00;70,82
982,00;71,41
980,00;72,03
978,00;72,66
976,00;73,30
974,00;73,94
972,00;74,59
970,00;75,23
968,00;75,86
966,00;76,48
964,00;77,07
962,00;77,64
960,00;78,18
958,00;78,68
956,00;79,16
954,00;79,59
952,00;79,99
950,00;80,35
948,00;80,68
946,00;80,97
944,00;81,22
942,00;81,45
940,00;81,64
938,00;81,81
936,00;81,95
934,00;82,08
932,00;82,19
930,00;82,30
928,00;82,39
926,00;82,49
924,00;82,58
922,00;82,68
920,00;82,78
918,00;82,87
916,00;82,95
914,00;83,02
912,00;83,06
910,00;83,07
908,00;83,03
906,00;82,95
904,00;82,80
902,00;82,59
900,00;82,32
898,00;81,99
896,00;81,60
894,00;81,17
892,00;80,72
890,00;80,26
888,00;79,82
886,00;79,42
