Created as New Dataset;
3740,00;99,49
3738,00;99,49
3736,00;99,48
3734,00;99,48
3732,00;99,48
3730,00;99,47
3728,00;99,47
3726,00;99,47
3724,00;99,47
3722,00;99,47
3720,00;99,47
3718,00;99,47
3716,00;99,47
3714,00;99,47
3712,00;99,47
3710,00;99,47
3708,00;99,47
3706,00;99,47
3704,00;99,46
3702,00;99,46
3700,00;99,46
3698,00;99,46
3696,00;99,46
3694,00;99,46
3692,00;99,45
3690,00;99,45
3688,00;99,45
3686,00;99,45
3684,00;99,45
3682,00;99,46
3680,00;99,46
3678,00;99,46
3676,00;99,46
3674,00;99,46
3672,00;99,46
3670,00;99,46
3668,00;99,46
3666,00;99,46
3664,00;99,46
3662,00;99,46
3660,00;99,46
3658,00;99,46
3656,00;99,47
3654,00;99,47
3652,00;99,47
3650,00;99,47
3648,00;99,47
3646,00;99,47
3644,00;99,47
3642,00;99,47
3640,00;99,47
3638,00;99,47
3636,00;99,47
3634,00;99,46
3632,00;99,46
3630,00;99,46
3628,00;99,46
3626,00;99,47
3624,00;99,47
3622,00;99,47
3620,00;99,47
3618,00;99,47
3616,00;99,47
3614,00;99,47
3612,00;99,47
3610,00;99,47
3608,00;99,46
3606,00;99,46
3604,00;99,46
3602,00;99,46
3600,00;99,46
3598,00;99,46
3596,00;99,46
3594,00;99,46
3592,00;99,46
3590,00;99,46
3588,00;99,46
3586,00;99,46
3584,00;99,46
3582,00;99,46
3580,00;99,46
3578,00;99,46
3576,00;99,46
3574,00;99,46
3572,00;99,46
3570,00;99,46
3568,00;99,46
3566,00;99,46
3564,00;99,46
3562,00;99,46
3560,00;99,47
3558,00;99,47
3556,00;99,47
3554,00;99,47
3552,00;99,47
3550,00;99,47
3548,00;99,48
3546,00;99,48
3544,00;99,48
3542,00;99,48
3540,00;99,48
3538,00;99,48
3536,00;99,48
3534,00;99,49
3532,00;99,49
3530,00;99,49
3528,00;99,49
3526,00;99,49
3524,00;99,49
3522,00;99,49
3520,00;99,49
3518,00;99,49
3516,00;99,49
3514,00;99,49
3512,00;99,49
3510,00;99,49
3508,00;99,49
3506,00;99,49
3504,00;99,49
3502,00;99,49
3500,00;99,49
3498,00;99,49
3496,00;99,48
3494,00;99,48
3492,00;99,48
3490,00;99,48
3488,00;99,48
3486,00;99,48
3484,00;99,48
3482,00;99,48
3480,00;99,48
3478,00;99,49
3476,00;99,49
3474,00;99,49
3472,00;99,49
3470,00;99,49
3468,00;99,49
3466,00;99,50
3464,00;99,50
3462,00;99,50
3460,00;99,50
3458,00;99,51
3456,00;99,51
3454,00;99,51
3452,00;99,51
3450,00;99,51
3448,00;99,51
3446,00;99,51
3444,00;99,51
3442,00;99,51
3440,00;99,51
3438,00;99,51
3436,00;99,50
3434,00;99,50
3432,00;99,50
3430,00;99,50
3428,00;99,49
3426,00;99,49
3424,00;99,49
3422,00;99,49
3420,00;99,48
3418,00;99,48
3416,00;99,48
3414,00;99,48
3412,00;99,47
3410,00;99,47
3408,00;99,47
3406,00;99,47
3404,00;99,47
3402,00;99,47
3400,00;99,46
3398,00;99,46
3396,00;99,46
3394,00;99,46
3392,00;99,46
3390,00;99,46
3388,00;99,46
3386,00;99,46
3384,00;99,46
3382,00;99,46
3380,00;99,46
3378,00;99,46
3376,00;99,46
3374,00;99,46
3372,00;99,46
3370,00;99,46
3368,00;99,46
3366,00;99,46
3364,00;99,46
3362,00;99,46
3360,00;99,46
3358,00;99,46
3356,00;99,46
3354,00;99,46
3352,00;99,46
3350,00;99,46
3348,00;99,46
3346,00;99,46
3344,00;99,46
3342,00;99,46
3340,00;99,46
3338,00;99,46
3336,00;99,46
3334,00;99,46
3332,00;99,46
3330,00;99,46
3328,00;99,46
3326,00;99,46
3324,00;99,46
3322,00;99,46
3320,00;99,46
3318,00;99,46
3316,00;99,46
3314,00;99,46
3312,00;99,46
3310,00;99,46
3308,00;99,46
3306,00;99,46
3304,00;99,46
3302,00;99,46
3300,00;99,46
3298,00;99,46
3296,00;99,46
3294,00;99,46
3292,00;99,46
3290,00;99,46
3288,00;99,46
3286,00;99,46
3284,00;99,46
3282,00;99,46
3280,00;99,45
3278,00;99,45
3276,00;99,45
3274,00;99,45
3272,00;99,45
3270,00;99,45
3268,00;99,45
3266,00;99,45
3264,00;99,45
3262,00;99,45
3260,00;99,45
3258,00;99,46
3256,00;99,46
3254,00;99,46
3252,00;99,46
3250,00;99,46
3248,00;99,46
3246,00;99,46
3244,00;99,46
3242,00;99,46
3240,00;99,46
3238,00;99,46
3236,00;99,46
3234,00;99,46
3232,00;99,46
3230,00;99,46
3228,00;99,46
3226,00;99,46
3224,00;99,46
3222,00;99,46
3220,00;99,46
3218,00;99,46
3216,00;99,46
3214,00;99,46
3212,00;99,46
3210,00;99,46
3208,00;99,46
3206,00;99,46
3204,00;99,46
3202,00;99,46
3200,00;99,46
3198,00;99,46
3196,00;99,46
3194,00;99,46
3192,00;99,46
3190,00;99,46
3188,00;99,46
3186,00;99,46
3184,00;99,46
3182,00;99,46
3180,00;99,46
3178,00;99,46
3176,00;99,46
3174,00;99,46
3172,00;99,46
3170,00;99,46
3168,00;99,46
3166,00;99,46
3164,00;99,46
3162,00;99,46
3160,00;99,46
3158,00;99,46
3156,00;99,46
3154,00;99,46
3152,00;99,46
3150,00;99,46
3148,00;99,46
3146,00;99,46
3144,00;99,46
3142,00;99,46
3140,00;99,46
3138,00;99,47
3136,00;99,47
3134,00;99,47
3132,00;99,47
3130,00;99,47
3128,00;99,47
3126,00;99,47
3124,00;99,47
3122,00;99,47
3120,00;99,47
3118,00;99,47
3116,00;99,47
3114,00;99,47
3112,00;99,47
3110,00;99,48
3108,00;99,48
3106,00;99,48
3104,00;99,48
3102,00;99,48
3100,00;99,48
3098,00;99,48
3096,00;99,49
3094,00;99,49
3092,00;99,49
3090,00;99,49
3088,00;99,49
3086,00;99,49
3084,00;99,49
3082,00;99,49
3080,00;99,49
3078,00;99,49
3076,00;99,49
3074,00;99,49
3072,00;99,49
3070,00;99,49
3068,00;99,49
3066,00;99,49
3064,00;99,49
3062,00;99,50
3060,00;99,50
3058,00;99,50
3056,00;99,50
3054,00;99,51
3052,00;99,51
3050,00;99,51
3048,00;99,52
3046,00;99,52
3044,00;99,53
3042,00;99,53
3040,00;99,54
3038,00;99,54
3036,00;99,55
3034,00;99,55
3032,00;99,55
3030,00;99,55
3028,00;99,56
3026,00;99,56
3024,00;99,56
3022,00;99,56
3020,00;99,56
3018,00;99,56
3016,00;99,56
3014,00;99,56
3012,00;99,56
3010,00;99,56
3008,00;99,56
3006,00;99,56
3004,00;99,56
3002,00;99,56
3000,00;99,56
2998,00;99,56
2996,00;99,56
2994,00;99,56
2992,00;99,56
2990,00;99,56
2988,00;99,56
2986,00;99,56
2984,00;99,56
2982,00;99,56
2980,00;99,56
2978,00;99,56
2976,00;99,56
2974,00;99,56
2972,00;99,56
2970,00;99,56
2968,00;99,56
2966,00;99,56
2964,00;99,56
2962,00;99,56
2960,00;99,56
2958,00;99,56
2956,00;99,56
2954,00;99,56
2952,00;99,56
2950,00;99,56
2948,00;99,56
2946,00;99,56
2944,00;99,56
2942,00;99,56
2940,00;99,56
2938,00;99,56
2936,00;99,56
2934,00;99,56
2932,00;99,55
2930,00;99,55
2928,00;99,55
2926,00;99,55
2924,00;99,54
2922,00;99,54
2920,00;99,54
2918,00;99,53
2916,00;99,53
2914,00;99,53
2912,00;99,53
2910,00;99,52
2908,00;99,52
2906,00;99,52
2904,00;99,52
2902,00;99,52
2900,00;99,51
2898,00;99,51
2896,00;99,51
2894,00;99,51
2892,00;99,50
2890,00;99,50
2888,00;99,50
2886,00;99,50
2884,00;99,50
2882,00;99,49
2880,00;99,49
2878,00;99,49
2876,00;99,49
2874,00;99,49
2872,00;99,49
2870,00;99,49
2868,00;99,49
2866,00;99,49
2864,00;99,49
2862,00;99,49
2860,00;99,49
2858,00;99,49
2856,00;99,49
2854,00;99,49
2852,00;99,49
2850,00;99,49
2848,00;99,49
2846,00;99,49
2844,00;99,49
2842,00;99,49
2840,00;99,49
2838,00;99,48
2836,00;99,48
2834,00;99,48
2832,00;99,48
2830,00;99,48
2828,00;99,48
2826,00;99,47
2824,00;99,47
2822,00;99,47
2820,00;99,47
2818,00;99,47
2816,00;99,47
2814,00;99,47
2812,00;99,47
2810,00;99,47
2808,00;99,48
2806,00;99,48
2804,00;99,48
2802,00;99,48
2800,00;99,48
2798,00;99,48
2796,00;99,48
2794,00;99,48
2792,00;99,48
2790,00;99,48
2788,00;99,48
2786,00;99,48
2784,00;99,48
2782,00;99,48
2780,00;99,48
2778,00;99,48
2776,00;99,48
2774,00;99,47
2772,00;99,47
2770,00;99,47
2768,00;99,47
2766,00;99,47
2764,00;99,47
2762,00;99,47
2760,00;99,47
2758,00;99,47
2756,00;99,47
2754,00;99,47
2752,00;99,47
2750,00;99,47
2748,00;99,47
2746,00;99,47
2744,00;99,47
2742,00;99,47
2740,00;99,47
2738,00;99,48
2736,00;99,48
2734,00;99,48
2732,00;99,48
2730,00;99,48
2728,00;99,48
2726,00;99,48
2724,00;99,48
2722,00;99,48
2720,00;99,48
2718,00;99,47
2716,00;99,47
2714,00;99,47
2712,00;99,47
2710,00;99,47
2708,00;99,47
2706,00;99,47
2704,00;99,47
2702,00;99,47
2700,00;99,47
2698,00;99,47
2696,00;99,47
2694,00;99,47
2692,00;99,47
2690,00;99,47
2688,00;99,47
2686,00;99,47
2684,00;99,47
2682,00;99,47
2680,00;99,47
2678,00;99,47
2676,00;99,47
2674,00;99,46
2672,00;99,46
2670,00;99,46
2668,00;99,46
2666,00;99,45
2664,00;99,45
2662,00;99,45
2660,00;99,44
2658,00;99,44
2656,00;99,44
2654,00;99,44
2652,00;99,43
2650,00;99,43
2648,00;99,43
2646,00;99,43
2644,00;99,43
2642,00;99,43
2640,00;99,43
2638,00;99,43
2636,00;99,43
2634,00;99,43
2632,00;99,43
2630,00;99,43
2628,00;99,43
2626,00;99,43
2624,00;99,43
2622,00;99,43
2620,00;99,43
2618,00;99,44
2616,00;99,44
2614,00;99,44
2612,00;99,44
2610,00;99,44
2608,00;99,44
2606,00;99,44
2604,00;99,44
2602,00;99,45
2600,00;99,45
2598,00;99,45
2596,00;99,45
2594,00;99,45
2592,00;99,45
2590,00;99,46
2588,00;99,46
2586,00;99,46
2584,00;99,46
2582,00;99,46
2580,00;99,47
2578,00;99,47
2576,00;99,47
2574,00;99,47
2572,00;99,47
2570,00;99,47
2568,00;99,47
2566,00;99,47
2564,00;99,47
2562,00;99,47
2560,00;99,47
2558,00;99,47
2556,00;99,47
2554,00;99,47
2552,00;99,47
2550,00;99,46
2548,00;99,46
2546,00;99,46
2544,00;99,46
2542,00;99,46
2540,00;99,46
2538,00;99,46
2536,00;99,46
2534,00;99,46
2532,00;99,46
2530,00;99,46
2528,00;99,46
2526,00;99,47
2524,00;99,47
2522,00;99,47
2520,00;99,47
2518,00;99,47
2516,00;99,47
2514,00;99,47
2512,00;99,47
2510,00;99,47
2508,00;99,47
2506,00;99,47
2504,00;99,48
2502,00;99,48
2500,00;99,48
2498,00;99,48
2496,00;99,48
2494,00;99,48
2492,00;99,48
2490,00;99,48
2488,00;99,48
2486,00;99,48
2484,00;99,48
2482,00;99,48
2480,00;99,48
2478,00;99,48
2476,00;99,48
2474,00;99,48
2472,00;99,48
2470,00;99,48
2468,00;99,48
2466,00;99,48
2464,00;99,48
2462,00;99,48
2460,00;99,48
2458,00;99,47
2456,00;99,47
2454,00;99,47
2452,00;99,47
2450,00;99,47
2448,00;99,47
2446,00;99,47
2444,00;99,47
2442,00;99,47
2440,00;99,48
2438,00;99,48
2436,00;99,48
2434,00;99,48
2432,00;99,48
2430,00;99,48
2428,00;99,48
2426,00;99,48
2424,00;99,48
2422,00;99,48
2420,00;99,48
2418,00;99,49
2416,00;99,49
2414,00;99,49
2412,00;99,49
2410,00;99,49
2408,00;99,49
2406,00;99,49
2404,00;99,49
2402,00;99,49
2400,00;99,49
2398,00;99,49
2396,00;99,48
2394,00;99,48
2392,00;99,48
2390,00;99,47
2388,00;99,47
2386,00;99,47
2384,00;99,46
2382,00;99,46
2380,00;99,46
2378,00;99,45
2376,00;99,45
2374,00;99,44
2372,00;99,44
2370,00;99,44
2368,00;99,44
2366,00;99,45
2364,00;99,45
2362,00;99,45
2360,00;99,45
2358,00;99,45
2356,00;99,45
2354,00;99,45
2352,00;99,45
2350,00;99,44
2348,00;99,44
2346,00;99,44
2344,00;99,44
2342,00;99,45
2340,00;99,45
2338,00;99,45
2336,00;99,45
2334,00;99,45
2332,00;99,45
2330,00;99,45
2328,00;99,45
2326,00;99,45
2324,00;99,45
2322,00;99,45
2320,00;99,45
2318,00;99,45
2316,00;99,45
2314,00;99,45
2312,00;99,45
2310,00;99,45
2308,00;99,45
2306,00;99,46
2304,00;99,46
2302,00;99,46
2300,00;99,46
2298,00;99,46
2296,00;99,46
2294,00;99,46
2292,00;99,46
2290,00;99,45
2288,00;99,45
2286,00;99,45
2284,00;99,44
2282,00;99,44
2280,00;99,44
2278,00;99,44
2276,00;99,44
2274,00;99,44
2272,00;99,44
2270,00;99,44
2268,00;99,45
2266,00;99,45
2264,00;99,45
2262,00;99,45
2260,00;99,45
2258,00;99,45
2256,00;99,46
2254,00;99,46
2252,00;99,46
2250,00;99,46
2248,00;99,46
2246,00;99,46
2244,00;99,46
2242,00;99,46
2240,00;99,46
2238,00;99,46
2236,00;99,45
2234,00;99,45
2232,00;99,45
2230,00;99,45
2228,00;99,45
2226,00;99,45
2224,00;99,44
2222,00;99,44
2220,00;99,44
2218,00;99,44
2216,00;99,44
2214,00;99,44
2212,00;99,44
2210,00;99,44
2208,00;99,44
2206,00;99,44
2204,00;99,45
2202,00;99,45
2200,00;99,45
2198,00;99,45
2196,00;99,45
2194,00;99,46
2192,00;99,46
2190,00;99,46
2188,00;99,46
2186,00;99,46
2184,00;99,46
2182,00;99,47
2180,00;99,47
2178,00;99,47
2176,00;99,47
2174,00;99,47
2172,00;99,47
2170,00;99,48
2168,00;99,48
2166,00;99,49
2164,00;99,50
2162,00;99,50
2160,00;99,51
2158,00;99,52
2156,00;99,53
2154,00;99,54
2152,00;99,55
2150,00;99,56
2148,00;99,57
2146,00;99,57
2144,00;99,58
2142,00;99,58
2140,00;99,58
2138,00;99,57
2136,00;99,57
2134,00;99,57
2132,00;99,56
2130,00;99,56
2128,00;99,55
2126,00;99,54
2124,00;99,54
2122,00;99,53
2120,00;99,53
2118,00;99,52
2116,00;99,52
2114,00;99,51
2112,00;99,51
2110,00;99,51
2108,00;99,50
2106,00;99,50
2104,00;99,50
2102,00;99,49
2100,00;99,49
2098,00;99,49
2096,00;99,48
2094,00;99,48
2092,00;99,48
2090,00;99,47
2088,00;99,47
2086,00;99,47
2084,00;99,46
2082,00;99,46
2080,00;99,46
2078,00;99,46
2076,00;99,45
2074,00;99,45
2072,00;99,45
2070,00;99,45
2068,00;99,45
2066,00;99,45
2064,00;99,45
2062,00;99,45
2060,00;99,45
2058,00;99,45
2056,00;99,45
2054,00;99,45
2052,00;99,45
2050,00;99,45
2048,00;99,45
2046,00;99,45
2044,00;99,45
2042,00;99,45
2040,00;99,45
2038,00;99,45
2036,00;99,45
2034,00;99,45
2032,00;99,45
2030,00;99,46
2028,00;99,46
2026,00;99,46
2024,00;99,46
2022,00;99,46
2020,00;99,47
2018,00;99,47
2016,00;99,47
2014,00;99,47
2012,00;99,47
2010,00;99,47
2008,00;99,47
2006,00;99,47
2004,00;99,47
2002,00;99,46
2000,00;99,46
1998,00;99,46
1996,00;99,46
1994,00;99,46
1992,00;99,46
1990,00;99,46
1988,00;99,46
1986,00;99,46
1984,00;99,46
1982,00;99,47
1980,00;99,47
1978,00;99,48
1976,00;99,49
1974,00;99,49
1972,00;99,50
1970,00;99,51
1968,00;99,51
1966,00;99,52
1964,00;99,52
1962,00;99,52
1960,00;99,52
1958,00;99,52
1956,00;99,52
1954,00;99,52
1952,00;99,51
1950,00;99,51
1948,00;99,51
1946,00;99,50
1944,00;99,50
1942,00;99,50
1940,00;99,49
1938,00;99,49
1936,00;99,49
1934,00;99,48
1932,00;99,48
1930,00;99,48
1928,00;99,47
1926,00;99,47
1924,00;99,46
1922,00;99,46
1920,00;99,45
1918,00;99,45
1916,00;99,45
1914,00;99,44
1912,00;99,44
1910,00;99,44
1908,00;99,44
1906,00;99,44
1904,00;99,44
1902,00;99,44
1900,00;99,44
1898,00;99,45
1896,00;99,45
1894,00;99,45
1892,00;99,45
1890,00;99,45
1888,00;99,45
1886,00;99,44
1884,00;99,44
1882,00;99,43
1880,00;99,43
1878,00;99,42
1876,00;99,41
1874,00;99,40
1872,00;99,40
1870,00;99,39
1868,00;99,39
1866,00;99,39
1864,00;99,39
1862,00;99,40
1860,00;99,41
1858,00;99,41
1856,00;99,42
1854,00;99,43
1852,00;99,43
1850,00;99,44
1848,00;99,44
1846,00;99,44
1844,00;99,44
1842,00;99,43
1840,00;99,42
1838,00;99,42
1836,00;99,41
1834,00;99,40
1832,00;99,39
1830,00;99,38
1828,00;99,37
1826,00;99,36
1824,00;99,36
1822,00;99,36
1820,00;99,36
1818,00;99,36
1816,00;99,36
1814,00;99,36
1812,00;99,36
1810,00;99,37
1808,00;99,37
1806,00;99,38
1804,00;99,38
1802,00;99,39
1800,00;99,39
1798,00;99,40
1796,00;99,41
1794,00;99,42
1792,00;99,43
1790,00;99,44
1788,00;99,45
1786,00;99,46
1784,00;99,48
1782,00;99,49
1780,00;99,50
1778,00;99,51
1776,00;99,52
1774,00;99,54
1772,00;99,55
1770,00;99,56
1768,00;99,58
1766,00;99,59
1764,00;99,61
1762,00;99,63
1760,00;99,65
1758,00;99,67
1756,00;99,69
1754,00;99,71
1752,00;99,73
1750,00;99,74
1748,00;99,76
1746,00;99,77
1744,00;99,78
1742,00;99,79
1740,00;99,79
1738,00;99,79
1736,00;99,79
1734,00;99,79
1732,00;99,78
1730,00;99,77
1728,00;99,75
1726,00;99,73
1724,00;99,70
1722,00;99,67
1720,00;99,63
1718,00;99,59
1716,00;99,55
1714,00;99,50
1712,00;99,45
1710,00;99,40
1708,00;99,35
1706,00;99,30
1704,00;99,26
1702,00;99,23
1700,00;99,21
1698,00;99,19
1696,00;99,18
1694,00;99,18
1692,00;99,18
1690,00;99,18
1688,00;99,19
1686,00;99,20
1684,00;99,21
1682,00;99,21
1680,00;99,21
1678,00;99,21
1676,00;99,20
1674,00;99,19
1672,00;99,18
1670,00;99,17
1668,00;99,16
1666,00;99,15
1664,00;99,15
1662,00;99,14
1660,00;99,14
1658,00;99,15
1656,00;99,15
1654,00;99,16
1652,00;99,17
1650,00;99,18
1648,00;99,19
1646,00;99,20
1644,00;99,21
1642,00;99,22
1640,00;99,23
1638,00;99,23
1636,00;99,23
1634,00;99,22
1632,00;99,22
1630,00;99,21
1628,00;99,21
1626,00;99,20
1624,00;99,20
1622,00;99,20
1620,00;99,19
1618,00;99,19
1616,00;99,19
1614,00;99,19
1612,00;99,19
1610,00;99,18
1608,00;99,18
1606,00;99,18
1604,00;99,18
1602,00;99,17
1600,00;99,17
1598,00;99,16
1596,00;99,16
1594,00;99,15
1592,00;99,15
1590,00;99,15
1588,00;99,14
1586,00;99,14
1584,00;99,14
1582,00;99,14
1580,00;99,14
1578,00;99,13
1576,00;99,13
1574,00;99,12
1572,00;99,11
1570,00;99,10
1568,00;99,08
1566,00;99,06
1564,00;99,04
1562,00;99,02
1560,00;98,99
1558,00;98,97
1556,00;98,95
1554,00;98,93
1552,00;98,91
1550,00;98,90
1548,00;98,89
1546,00;98,88
1544,00;98,87
1542,00;98,87
1540,00;98,86
1538,00;98,86
1536,00;98,86
1534,00;98,85
1532,00;98,85
1530,00;98,85
1528,00;98,84
1526,00;98,84
1524,00;98,84
1522,00;98,84
1520,00;98,83
1518,00;98,83
1516,00;98,83
1514,00;98,82
1512,00;98,82
1510,00;98,81
1508,00;98,81
1506,00;98,80
1504,00;98,80
1502,00;98,79
1500,00;98,79
1498,00;98,78
1496,00;98,78
1494,00;98,77
1492,00;98,76
1490,00;98,75
1488,00;98,74
1486,00;98,73
1484,00;98,72
1482,00;98,70
1480,00;98,68
1478,00;98,66
1476,00;98,63
1474,00;98,60
1472,00;98,57
1470,00;98,53
1468,00;98,49
1466,00;98,45
1464,00;98,41
1462,00;98,37
1460,00;98,33
1458,00;98,29
1456,00;98,25
1454,00;98,21
1452,00;98,17
1450,00;98,14
1448,00;98,10
1446,00;98,06
1444,00;98,02
1442,00;97,98
1440,00;97,95
1438,00;97,91
1436,00;97,87
1434,00;97,82
1432,00;97,78
1430,00;97,74
1428,00;97,70
1426,00;97,67
1424,00;97,63
1422,00;97,60
1420,00;97,57
1418,00;97,54
1416,00;97,52
1414,00;97,50
1412,00;97,48
1410,00;97,46
1408,00;97,45
1406,00;97,44
1404,00;97,43
1402,00;97,43
1400,00;97,43
1398,00;97,43
1396,00;97,44
1394,00;97,45
1392,00;97,47
1390,00;97,49
1388,00;97,52
1386,00;97,55
1384,00;97,59
1382,00;97,63
1380,00;97,67
1378,00;97,71
1376,00;97,75
1374,00;97,79
1372,00;97,82
1370,00;97,85
1368,00;97,88
1366,00;97,91
1364,00;97,93
1362,00;97,94
1360,00;97,95
1358,00;97,96
1356,00;97,96
1354,00;97,97
1352,00;97,97
1350,00;97,96
1348,00;97,96
1346,00;97,96
1344,00;97,95
1342,00;97,95
1340,00;97,95
1338,00;97,95
1336,00;97,95
1334,00;97,95
1332,00;97,95
1330,00;97,96
1328,00;97,97
1326,00;97,97
1324,00;97,99
1322,00;98,00
1320,00;98,01
1318,00;98,03
1316,00;98,04
1314,00;98,06
1312,00;98,08
1310,00;98,09
1308,00;98,11
1306,00;98,12
1304,00;98,14
1302,00;98,15
1300,00;98,16
1298,00;98,17
1296,00;98,18
1294,00;98,18
1292,00;98,19
1290,00;98,19
1288,00;98,19
1286,00;98,19
1284,00;98,19
1282,00;98,19
1280,00;98,18
1278,00;98,17
1276,00;98,16
1274,00;98,15
1272,00;98,13
1270,00;98,10
1268,00;98,08
1266,00;98,05
1264,00;98,01
1262,00;97,97
1260,00;97,92
1258,00;97,87
1256,00;97,81
1254,00;97,75
1252,00;97,68
1250,00;97,60
1248,00;97,52
1246,00;97,43
1244,00;97,34
1242,00;97,24
1240,00;97,13
1238,00;97,01
1236,00;96,89
1234,00;96,76
1232,00;96,62
1230,00;96,48
1228,00;96,32
1226,00;96,16
1224,00;95,99
1222,00;95,81
1220,00;95,63
1218,00;95,44
1216,00;95,24
1214,00;95,04
1212,00;94,83
1210,00;94,61
1208,00;94,40
1206,00;94,18
1204,00;93,95
1202,00;93,73
1200,00;93,51
1198,00;93,29
1196,00;93,07
1194,00;92,85
1192,00;92,63
1190,00;92,42
1188,00;92,21
1186,00;92,00
1184,00;91,80
1182,00;91,59
1180,00;91,39
1178,00;91,19
1176,00;90,99
1174,00;90,79
1172,00;90,59
1170,00;90,39
1168,00;90,19
1166,00;89,99
1164,00;89,80
1162,00;89,60
1160,00;89,40
1158,00;89,20
1156,00;89,00
1154,00;88,80
1152,00;88,60
1150,00;88,40
1148,00;88,19
1146,00;87,99
1144,00;87,78
1142,00;87,57
1140,00;87,36
1138,00;87,15
1136,00;86,94
1134,00;86,73
1132,00;86,51
1130,00;86,29
1128,00;86,08
1126,00;85,85
1124,00;85,63
1122,00;85,40
1120,00;85,17
1118,00;84,93
1116,00;84,69
1114,00;84,45
1112,00;84,21
1110,00;83,96
1108,00;83,71
1106,00;83,46
1104,00;83,21
1102,00;82,96
1100,00;82,71
1098,00;82,46
1096,00;82,22
1094,00;81,98
1092,00;81,75
1090,00;81,52
1088,00;81,29
1086,00;81,07
1084,00;80,85
1082,00;80,63
1080,00;80,42
1078,00;80,21
1076,00;80,00
1074,00;79,80
1072,00;79,61
1070,00;79,42
1068,00;79,23
1066,00;79,06
1064,00;78,89
1062,00;78,73
1060,00;78,57
1058,00;78,43
1056,00;78,29
1054,00;78,16
1052,00;78,03
1050,00;77,91
1048,00;77,80
1046,00;77,70
1044,00;77,60
1042,00;77,52
1040,00;77,44
1038,00;77,37
1036,00;77,31
1034,00;77,25
1032,00;77,21
1030,00;77,18
1028,00;77,15
1026,00;77,13
1024,00;77,12
1022,00;77,11
1020,00;77,11
1018,00;77,11
1016,00;77,12
1014,00;77,13
1012,00;77,15
1010,00;77,18
1008,00;77,21
1006,00;77,25
1004,00;77,30
1002,00;77,35
1000,00;77,41
998,00;77,48
996,00;77,55
994,00;77,64
992,00;77,72
990,00;77,82
988,00;77,92
986,00;78,02
984,00;78,13
982,00;78,25
980,00;78,37
978,00;78,49
976,00;78,62
974,00;78,75
972,00;78,89
970,00;79,03
968,00;79,18
966,00;79,33
964,00;79,48
962,00;79,64
960,00;79,79
958,00;79,95
956,00;80,11
954,00;80,27
952,00;80,44
950,00;80,60
948,00;80,76
946,00;80,92
944,00;81,09
942,00;81,25
940,00;81,42
938,00;81,59
936,00;81,77
934,00;81,95
932,00;82,13
930,00;82,31
928,00;82,50
926,00;82,69
924,00;82,89
922,00;83,09
920,00;83,29
918,00;83,50
916,00;83,71
914,00;83,93
912,00;84,15
910,00;84,38
908,00;84,61
906,00;84,85
904,00;85,09
902,00;85,33
900,00;85,58
898,00;85,84
896,00;86,09
894,00;86,36
892,00;86,62
890,00;86,88
888,00;87,15
886,00;87,42
