Created as New Dataset;
cm-1;%T
898,00;86,50
896,00;86,77
894,00;87,04
892,00;87,31
890,00;87,58
888,00;87,84
886,00;88,10
884,00;88,35
882,00;88,59
880,00;88,82
878,00;89,04
876,00;89,25
874,00;89,45
872,00;89,64
870,00;89,83
868,00;90,01
866,00;90,18
864,00;90,35
862,00;90,51
860,00;90,66
858,00;90,80
856,00;90,93
854,00;91,05
852,00;91,16
850,00;91,26
848,00;91,35
846,00;91,43
844,00;91,50
842,00;91,57
840,00;91,62
838,00;91,66
836,00;91,69
834,00;91,71
832,00;91,71
830,00;91,69
828,00;91,64
826,00;91,57
824,00;91,47
822,00;91,34
820,00;91,18
818,00;90,99
816,00;90,78
814,00;90,54
812,00;90,28
810,00;90,01
808,00;89,72
806,00;89,44
804,00;89,15
802,00;88,88
800,00;88,61
798,00;88,36
796,00;88,14
794,00;87,93
792,00;87,75
790,00;87,60
788,00;87,47
786,00;87,37
784,00;87,30
782,00;87,25
780,00;87,22
778,00;87,22
776,00;87,24
774,00;87,28
772,00;87,33
770,00;87,40
768,00;87,48
766,00;87,56
764,00;87,65
762,00;87,75
760,00;87,84
758,00;87,94
756,00;88,04
754,00;88,14
752,00;88,23
750,00;88,33
748,00;88,42
746,00;88,51
744,00;88,59
742,00;88,67
740,00;88,75
738,00;88,82
736,00;88,89
734,00;88,94
732,00;88,99
730,00;89,03
728,00;89,05
726,00;89,06
724,00;89,06
722,00;89,04
720,00;89,00
718,00;88,94
716,00;88,87
714,00;88,78
712,00;88,67
710,00;88,55
708,00;88,42
706,00;88,28
704,00;88,13
702,00;87,98
700,00;87,83
698,00;87,68
696,00;87,54
694,00;87,41
692,00;87,29
690,00;87,19
688,00;87,10
686,00;87,03
684,00;86,97
682,00;86,94
680,00;86,91
678,00;86,90
676,00;86,90
674,00;86,91
672,00;86,91
670,00;86,92
668,00;86,91
666,00;86,90
664,00;86,88
662,00;86,84
660,00;86,79
658,00;86,72
656,00;86,65
654,00;86,56
652,00;86,46
650,00;86,36
648,00;86,25
646,00;86,14
644,00;86,03
642,00;85,92
640,00;85,80
638,00;85,69
636,00;85,57
634,00;85,46
632,00;85,33
630,00;85,20
628,00;85,07
626,00;84,92
624,00;84,77
622,00;84,62
620,00;84,46
618,00;84,30
616,00;84,14
614,00;83,98
612,00;83,83
610,00;83,67
608,00;83,52
606,00;83,35
604,00;83,18
602,00;83,01
600,00;82,84
