Created as New Dataset;
3458,00;99,09
3456,00;99,09
3454,00;99,09
3452,00;99,08
3450,00;99,08
3448,00;99,07
3446,00;99,05
3444,00;99,04
3442,00;99,02
3440,00;99,01
3438,00;98,99
3436,00;98,97
3434,00;98,95
3432,00;98,93
3430,00;98,92
3428,00;98,90
3426,00;98,88
3424,00;98,87
3422,00;98,85
3420,00;98,84
3418,00;98,83
3416,00;98,82
3414,00;98,81
3412,00;98,80
3410,00;98,79
3408,00;98,79
3406,00;98,78
3404,00;98,78
3402,00;98,78
3400,00;98,77
3398,00;98,77
3396,00;98,77
3394,00;98,77
3392,00;98,77
3390,00;98,76
3388,00;98,76
3386,00;98,76
3384,00;98,76
3382,00;98,76
3380,00;98,76
3378,00;98,76
3376,00;98,76
3374,00;98,76
3372,00;98,76
3370,00;98,76
3368,00;98,76
3366,00;98,76
3364,00;98,76
3362,00;98,76
3360,00;98,76
3358,00;98,76
3356,00;98,76
3354,00;98,76
3352,00;98,76
3350,00;98,76
3348,00;98,76
3346,00;98,76
3344,00;98,76
3342,00;98,76
3340,00;98,76
3338,00;98,76
3336,00;98,77
3334,00;98,77
3332,00;98,77
3330,00;98,77
3328,00;98,78
3326,00;98,78
3324,00;98,78
3322,00;98,78
3320,00;98,78
3318,00;98,78
3316,00;98,79
3314,00;98,79
3312,00;98,79
3310,00;98,79
3308,00;98,79
3306,00;98,79
3304,00;98,79
3302,00;98,79
3300,00;98,79
3298,00;98,79
3296,00;98,79
3294,00;98,79
3292,00;98,78
3290,00;98,78
3288,00;98,78
3286,00;98,78
3284,00;98,78
3282,00;98,78
3280,00;98,78
3278,00;98,78
3276,00;98,78
3274,00;98,78
3272,00;98,78
3270,00;98,78
3268,00;98,78
3266,00;98,79
3264,00;98,79
3262,00;98,79
3260,00;98,79
3258,00;98,79
3256,00;98,79
3254,00;98,79
3252,00;98,79
3250,00;98,79
3248,00;98,80
3246,00;98,80
3244,00;98,80
3242,00;98,80
3240,00;98,80
3238,00;98,80
3236,00;98,80
3234,00;98,80
3232,00;98,80
3230,00;98,80
3228,00;98,80
3226,00;98,80
3224,00;98,80
3222,00;98,80
3220,00;98,80
3218,00;98,80
3216,00;98,81
3214,00;98,81
3212,00;98,81
3210,00;98,81
3208,00;98,81
3206,00;98,82
3204,00;98,82
3202,00;98,82
3200,00;98,82
3198,00;98,82
3196,00;98,82
3194,00;98,82
3192,00;98,83
3190,00;98,83
3188,00;98,83
3186,00;98,83
3184,00;98,83
3182,00;98,84
3180,00;98,84
3178,00;98,84
3176,00;98,84
3174,00;98,84
3172,00;98,85
3170,00;98,85
3168,00;98,85
3166,00;98,85
3164,00;98,85
3162,00;98,85
3160,00;98,85
3158,00;98,85
3156,00;98,85
3154,00;98,86
3152,00;98,86
3150,00;98,86
3148,00;98,87
3146,00;98,87
3144,00;98,88
3142,00;98,88
3140,00;98,89
3138,00;98,90
3136,00;98,90
3134,00;98,91
3132,00;98,92
3130,00;98,93
3128,00;98,94
3126,00;98,96
3124,00;98,97
3122,00;98,98
3120,00;99,00
3118,00;99,02
3116,00;99,03
3114,00;99,05
3112,00;99,07
3110,00;99,09
3108,00;99,11
3106,00;99,14
3104,00;99,16
3102,00;99,18
3100,00;99,20
3098,00;99,23
3096,00;99,25
3094,00;99,27
3092,00;99,29
3090,00;99,32
3088,00;99,34
3086,00;99,36
3084,00;99,38
3082,00;99,39
3080,00;99,41
3078,00;99,43
3076,00;99,44
3074,00;99,46
3072,00;99,47
3070,00;99,49
3068,00;99,50
3066,00;99,52
3064,00;99,53
3062,00;99,55
3060,00;99,58
3058,00;99,61
3056,00;99,64
3054,00;99,68
3052,00;99,72
3050,00;99,77
3048,00;99,82
3046,00;99,88
3044,00;99,94
3042,00;100,01
3040,00;100,08
3038,00;100,15
3036,00;100,22
3034,00;100,29
3032,00;100,36
3030,00;100,42
3028,00;100,48
3026,00;100,53
3024,00;100,58
3022,00;100,62
3020,00;100,65
3018,00;100,68
3016,00;100,70
3014,00;100,71
3012,00;100,71
3010,00;100,70
3008,00;100,69
3006,00;100,68
3004,00;100,66
3002,00;100,64
3000,00;100,63
2998,00;100,61
2996,00;100,59
2994,00;100,58
2992,00;100,57
2990,00;100,56
2988,00;100,56
2986,00;100,56
2984,00;100,57
2982,00;100,57
2980,00;100,58
2978,00;100,59
2976,00;100,60
2974,00;100,61
2972,00;100,62
2970,00;100,62
2968,00;100,62
2966,00;100,62
2964,00;100,62
2962,00;100,61
2960,00;100,59
2958,00;100,58
2956,00;100,56
2954,00;100,54
2952,00;100,52
2950,00;100,50
2948,00;100,48
2946,00;100,46
2944,00;100,43
2942,00;100,41
2940,00;100,38
2938,00;100,35
2936,00;100,32
2934,00;100,29
2932,00;100,25
2930,00;100,21
2928,00;100,17
2926,00;100,12
2924,00;100,07
2922,00;100,02
2920,00;99,97
2918,00;99,91
2916,00;99,86
2914,00;99,80
2912,00;99,75
2910,00;99,70
2908,00;99,65
2906,00;99,60
2904,00;99,56
2902,00;99,52
2900,00;99,48
2898,00;99,45
2896,00;99,41
2894,00;99,39
2892,00;99,36
2890,00;99,34
2888,00;99,33
2886,00;99,31
2884,00;99,30
2882,00;99,30
2880,00;99,29
2878,00;99,29
2876,00;99,29
2874,00;99,29
2872,00;99,29
2870,00;99,29
2868,00;99,29
2866,00;99,29
2864,00;99,29
2862,00;99,29
2860,00;99,29
2858,00;99,29
2856,00;99,28
2854,00;99,28
2852,00;99,27
2850,00;99,26
2848,00;99,25
2846,00;99,24
2844,00;99,23
2842,00;99,22
2840,00;99,21
2838,00;99,20
2836,00;99,19
2834,00;99,18
2832,00;99,17
2830,00;99,16
2828,00;99,15
2826,00;99,14
2824,00;99,14
2822,00;99,13
2820,00;99,12
2818,00;99,12
2816,00;99,11
2814,00;99,11
2812,00;99,11
2810,00;99,10
2808,00;99,10
2806,00;99,10
2804,00;99,10
2802,00;99,10
2800,00;99,09
2798,00;99,09
2796,00;99,09
2794,00;99,09
2792,00;99,09
2790,00;99,08
2788,00;99,08
2786,00;99,08
2784,00;99,07
2782,00;99,07
2780,00;99,07
2778,00;99,06
2776,00;99,06
2774,00;99,06
2772,00;99,06
2770,00;99,05
2768,00;99,05
2766,00;99,05
2764,00;99,04
2762,00;99,04
2760,00;99,04
2758,00;99,03
2756,00;99,03
2754,00;99,03
2752,00;99,03
2750,00;99,02
2748,00;99,02
2746,00;99,02
2744,00;99,02
2742,00;99,02
2740,00;99,02
2738,00;99,01
2736,00;99,01
2734,00;99,01
2732,00;99,01
2730,00;99,01
2728,00;99,01
2726,00;99,01
2724,00;99,00
2722,00;99,00
2720,00;99,00
2718,00;99,00
2716,00;99,00
2714,00;99,00
2712,00;99,00
2710,00;99,00
2708,00;99,00
2706,00;99,00
2704,00;99,00
2702,00;99,00
2700,00;99,00
2698,00;99,00
2696,00;99,00
2694,00;98,99
2692,00;98,99
2690,00;98,99
2688,00;98,99
2686,00;98,99
2684,00;98,99
2682,00;98,99
2680,00;98,99
2678,00;98,99
2676,00;98,99
2674,00;98,99
2672,00;98,99
2670,00;98,98
2668,00;98,98
2666,00;98,98
2664,00;98,98
2662,00;98,98
2660,00;98,97
2658,00;98,97
2656,00;98,97
2654,00;98,97
2652,00;98,97
2650,00;98,96
2648,00;98,96
2646,00;98,96
2644,00;98,96
2642,00;98,96
2640,00;98,96
2638,00;98,96
2636,00;98,96
2634,00;98,96
2632,00;98,96
2630,00;98,96
2628,00;98,96
2626,00;98,96
2624,00;98,96
2622,00;98,96
2620,00;98,97
2618,00;98,97
2616,00;98,97
2614,00;98,98
2612,00;98,98
2610,00;98,98
2608,00;98,99
2606,00;98,99
2604,00;99,00
2602,00;99,01
2600,00;99,01
2598,00;99,02
2596,00;99,02
2594,00;99,03
2592,00;99,03
2590,00;99,04
2588,00;99,05
2586,00;99,05
2584,00;99,05
2582,00;99,06
2580,00;99,06
2578,00;99,07
2576,00;99,07
2574,00;99,07
2572,00;99,07
2570,00;99,07
2568,00;99,07
2566,00;99,07
2564,00;99,07
2562,00;99,07
2560,00;99,07
2558,00;99,07
2556,00;99,07
2554,00;99,06
2552,00;99,06
2550,00;99,06
2548,00;99,06
2546,00;99,06
2544,00;99,06
2542,00;99,06
2540,00;99,06
2538,00;99,05
2536,00;99,05
2534,00;99,05
2532,00;99,06
2530,00;99,06
2528,00;99,06
2526,00;99,06
2524,00;99,06
2522,00;99,06
2520,00;99,06
2518,00;99,07
2516,00;99,07
2514,00;99,07
2512,00;99,08
2510,00;99,08
2508,00;99,08
2506,00;99,09
2504,00;99,09
2502,00;99,09
2500,00;99,10
2498,00;99,10
2496,00;99,10
2494,00;99,10
2492,00;99,11
2490,00;99,11
2488,00;99,11
2486,00;99,12
2484,00;99,12
2482,00;99,12
2480,00;99,13
2478,00;99,13
2476,00;99,13
2474,00;99,13
2472,00;99,14
2470,00;99,14
2468,00;99,14
2466,00;99,14
2464,00;99,14
2462,00;99,14
2460,00;99,15
2458,00;99,15
2456,00;99,15
2454,00;99,15
2452,00;99,16
2450,00;99,16
2448,00;99,16
2446,00;99,16
2444,00;99,17
2442,00;99,17
2440,00;99,17
2438,00;99,18
2436,00;99,18
2434,00;99,18
2432,00;99,19
2430,00;99,19
2428,00;99,19
2426,00;99,19
2424,00;99,19
2422,00;99,19
2420,00;99,20
2418,00;99,20
2416,00;99,20
2414,00;99,20
2412,00;99,21
2410,00;99,21
2408,00;99,21
2406,00;99,22
2404,00;99,22
2402,00;99,22
2400,00;99,22
2398,00;99,22
2396,00;99,22
2394,00;99,22
2392,00;99,22
2390,00;99,21
2388,00;99,21
2386,00;99,22
2384,00;99,22
2382,00;99,22
2380,00;99,22
2378,00;99,22
2376,00;99,22
2374,00;99,22
2372,00;99,22
2370,00;99,22
2368,00;99,22
2366,00;99,23
2364,00;99,24
2362,00;99,24
2360,00;99,25
2358,00;99,25
2356,00;99,25
2354,00;99,25
2352,00;99,24
2350,00;99,23
2348,00;99,23
2346,00;99,22
2344,00;99,22
2342,00;99,21
2340,00;99,22
2338,00;99,22
2336,00;99,23
2334,00;99,23
2332,00;99,24
2330,00;99,24
2328,00;99,25
2326,00;99,25
2324,00;99,26
2322,00;99,26
2320,00;99,26
2318,00;99,26
2316,00;99,26
2314,00;99,26
2312,00;99,26
2310,00;99,26
2308,00;99,27
2306,00;99,27
2304,00;99,27
2302,00;99,27
2300,00;99,27
2298,00;99,28
2296,00;99,28
2294,00;99,28
2292,00;99,28
2290,00;99,28
2288,00;99,28
2286,00;99,28
2284,00;99,28
2282,00;99,28
2280,00;99,28
2278,00;99,27
2276,00;99,27
2274,00;99,27
2272,00;99,28
2270,00;99,28
2268,00;99,28
2266,00;99,28
2264,00;99,29
2262,00;99,29
2260,00;99,29
2258,00;99,29
2256,00;99,30
2254,00;99,30
2252,00;99,30
2250,00;99,30
2248,00;99,30
2246,00;99,30
2244,00;99,29
2242,00;99,29
2240,00;99,29
2238,00;99,29
2236,00;99,28
2234,00;99,28
2232,00;99,28
2230,00;99,27
2228,00;99,27
2226,00;99,27
2224,00;99,27
2222,00;99,26
2220,00;99,26
2218,00;99,26
2216,00;99,25
2214,00;99,25
2212,00;99,25
2210,00;99,25
2208,00;99,25
2206,00;99,25
2204,00;99,25
2202,00;99,25
2200,00;99,25
2198,00;99,25
2196,00;99,25
2194,00;99,25
2192,00;99,25
2190,00;99,25
2188,00;99,25
2186,00;99,25
2184,00;99,25
2182,00;99,25
2180,00;99,25
2178,00;99,26
2176,00;99,26
2174,00;99,26
2172,00;99,27
2170,00;99,28
2168,00;99,29
2166,00;99,30
2164,00;99,31
2162,00;99,33
2160,00;99,35
2158,00;99,36
2156,00;99,38
2154,00;99,40
2152,00;99,41
2150,00;99,42
2148,00;99,43
2146,00;99,44
2144,00;99,45
2142,00;99,45
2140,00;99,45
2138,00;99,45
2136,00;99,44
2134,00;99,44
2132,00;99,43
2130,00;99,43
2128,00;99,42
2126,00;99,41
2124,00;99,40
2122,00;99,39
2120,00;99,39
2118,00;99,38
2116,00;99,37
2114,00;99,36
2112,00;99,35
2110,00;99,34
2108,00;99,33
2106,00;99,32
2104,00;99,31
2102,00;99,30
2100,00;99,30
2098,00;99,29
2096,00;99,28
2094,00;99,28
2092,00;99,27
2090,00;99,26
2088,00;99,26
2086,00;99,25
2084,00;99,25
2082,00;99,24
2080,00;99,23
2078,00;99,23
2076,00;99,22
2074,00;99,22
2072,00;99,21
2070,00;99,21
2068,00;99,20
2066,00;99,20
2064,00;99,20
2062,00;99,19
2060,00;99,19
2058,00;99,19
2056,00;99,18
2054,00;99,18
2052,00;99,17
2050,00;99,17
2048,00;99,17
2046,00;99,16
2044,00;99,16
2042,00;99,16
2040,00;99,16
2038,00;99,17
2036,00;99,17
2034,00;99,18
2032,00;99,18
2030,00;99,19
2028,00;99,20
2026,00;99,21
2024,00;99,21
2022,00;99,22
2020,00;99,22
2018,00;99,23
2016,00;99,23
2014,00;99,23
2012,00;99,23
2010,00;99,23
2008,00;99,22
2006,00;99,22
2004,00;99,22
2002,00;99,22
2000,00;99,22
1998,00;99,22
1996,00;99,23
1994,00;99,23
1992,00;99,23
1990,00;99,23
1988,00;99,23
1986,00;99,23
1984,00;99,23
1982,00;99,23
1980,00;99,23
1978,00;99,23
1976,00;99,23
1974,00;99,23
1972,00;99,24
1970,00;99,24
1968,00;99,25
1966,00;99,26
1964,00;99,27
1962,00;99,27
1960,00;99,28
1958,00;99,28
1956,00;99,28
1954,00;99,28
1952,00;99,28
1950,00;99,28
1948,00;99,28
1946,00;99,27
1944,00;99,27
1942,00;99,27
1940,00;99,26
1938,00;99,26
1936,00;99,26
1934,00;99,26
1932,00;99,26
1930,00;99,26
1928,00;99,26
1926,00;99,26
1924,00;99,26
1922,00;99,26
1920,00;99,26
1918,00;99,25
1916,00;99,25
1914,00;99,25
1912,00;99,24
1910,00;99,24
1908,00;99,24
1906,00;99,23
1904,00;99,23
1902,00;99,23
1900,00;99,22
1898,00;99,22
1896,00;99,22
1894,00;99,22
1892,00;99,21
1890,00;99,21
1888,00;99,21
1886,00;99,21
1884,00;99,22
1882,00;99,22
1880,00;99,22
1878,00;99,22
1876,00;99,23
1874,00;99,23
1872,00;99,23
1870,00;99,24
1868,00;99,24
1866,00;99,24
1864,00;99,24
1862,00;99,24
1860,00;99,23
1858,00;99,23
1856,00;99,24
1854,00;99,24
1852,00;99,25
1850,00;99,26
1848,00;99,27
1846,00;99,29
1844,00;99,31
1842,00;99,34
1840,00;99,36
1838,00;99,39
1836,00;99,41
1834,00;99,44
1832,00;99,46
1830,00;99,49
1828,00;99,51
1826,00;99,54
1824,00;99,57
1822,00;99,60
1820,00;99,63
1818,00;99,67
1816,00;99,72
1814,00;99,78
1812,00;99,84
1810,00;99,92
1808,00;100,01
1806,00;100,10
1804,00;100,21
1802,00;100,32
1800,00;100,45
1798,00;100,59
1796,00;100,74
1794,00;100,92
1792,00;101,11
1790,00;101,33
1788,00;101,57
1786,00;101,84
1784,00;102,15
1782,00;102,49
1780,00;102,88
1778,00;103,30
1776,00;103,77
1774,00;104,28
1772,00;104,83
1770,00;105,43
1768,00;106,06
1766,00;106,72
1764,00;107,42
1762,00;108,14
1760,00;108,87
1758,00;109,61
1756,00;110,34
1754,00;111,04
1752,00;111,71
1750,00;112,33
1748,00;112,87
1746,00;113,32
1744,00;113,67
1742,00;113,91
1740,00;114,03
1738,00;114,02
1736,00;113,89
1734,00;113,65
1732,00;113,30
1730,00;112,85
1728,00;112,32
1726,00;111,72
1724,00;111,07
1722,00;110,37
1720,00;109,63
1718,00;108,88
1716,00;108,11
1714,00;107,34
1712,00;106,58
1710,00;105,84
1708,00;105,13
1706,00;104,44
1704,00;103,79
1702,00;103,19
1700,00;102,64
1698,00;102,14
1696,00;101,69
1694,00;101,29
1692,00;100,94
1690,00;100,64
1688,00;100,39
1686,00;100,17
1684,00;99,99
1682,00;99,83
1680,00;99,70
1678,00;99,59
1676,00;99,50
1674,00;99,43
1672,00;99,38
1670,00;99,34
1668,00;99,32
1666,00;99,30
1664,00;99,30
1662,00;99,31
1660,00;99,32
1658,00;99,34
1656,00;99,36
1654,00;99,38
1652,00;99,39
1650,00;99,41
1648,00;99,41
1646,00;99,41
1644,00;99,40
1642,00;99,39
1640,00;99,38
1638,00;99,37
1636,00;99,36
1634,00;99,36
1632,00;99,36
1630,00;99,37
1628,00;99,38
1626,00;99,39
1624,00;99,41
1622,00;99,43
1620,00;99,45
1618,00;99,46
1616,00;99,48
1614,00;99,49
1612,00;99,50
1610,00;99,50
1608,00;99,50
1606,00;99,50
1604,00;99,49
1602,00;99,48
1600,00;99,47
1598,00;99,46
1596,00;99,46
1594,00;99,46
1592,00;99,46
1590,00;99,47
1588,00;99,48
1586,00;99,49
1584,00;99,51
1582,00;99,52
1580,00;99,54
1578,00;99,55
1576,00;99,57
1574,00;99,58
1572,00;99,59
1570,00;99,60
1568,00;99,61
1566,00;99,62
1564,00;99,63
1562,00;99,64
1560,00;99,65
1558,00;99,66
1556,00;99,67
1554,00;99,67
1552,00;99,68
1550,00;99,69
1548,00;99,70
1546,00;99,71
1544,00;99,72
1542,00;99,73
1540,00;99,74
1538,00;99,75
1536,00;99,75
1534,00;99,77
1532,00;99,78
1530,00;99,79
1528,00;99,80
1526,00;99,81
1524,00;99,83
1522,00;99,83
1520,00;99,84
1518,00;99,85
1516,00;99,86
1514,00;99,86
1512,00;99,87
1510,00;99,88
1508,00;99,89
1506,00;99,89
1504,00;99,90
1502,00;99,91
1500,00;99,92
1498,00;99,94
1496,00;99,96
1494,00;99,98
1492,00;100,01
1490,00;100,04
1488,00;100,07
1486,00;100,11
1484,00;100,15
1482,00;100,20
1480,00;100,26
1478,00;100,33
1476,00;100,40
1474,00;100,48
1472,00;100,57
1470,00;100,66
1468,00;100,76
1466,00;100,86
1464,00;100,96
1462,00;101,05
1460,00;101,14
1458,00;101,23
1456,00;101,31
1454,00;101,39
1452,00;101,45
1450,00;101,52
1448,00;101,57
1446,00;101,61
1444,00;101,65
1442,00;101,69
1440,00;101,71
1438,00;101,73
1436,00;101,75
1434,00;101,76
1432,00;101,76
1430,00;101,75
1428,00;101,74
1426,00;101,72
1424,00;101,69
1422,00;101,66
1420,00;101,63
1418,00;101,60
1416,00;101,58
1414,00;101,57
1412,00;101,57
1410,00;101,61
1408,00;101,66
1406,00;101,76
1404,00;101,90
1402,00;102,08
1400,00;102,30
1398,00;102,57
1396,00;102,89
1394,00;103,25
1392,00;103,65
1390,00;104,09
1388,00;104,55
1386,00;105,02
1384,00;105,49
1382,00;105,95
1380,00;106,40
1378,00;106,80
1376,00;107,16
1374,00;107,47
1372,00;107,71
1370,00;107,88
1368,00;107,98
1366,00;107,99
1364,00;107,93
1362,00;107,79
1360,00;107,58
1358,00;107,31
1356,00;106,97
1354,00;106,59
1352,00;106,18
1350,00;105,73
1348,00;105,26
1346,00;104,79
1344,00;104,31
1342,00;103,84
1340,00;103,38
1338,00;102,94
1336,00;102,53
1334,00;102,14
1332,00;101,79
1330,00;101,46
1328,00;101,17
1326,00;100,92
1324,00;100,69
1322,00;100,50
1320,00;100,33
1318,00;100,19
1316,00;100,07
1314,00;99,97
1312,00;99,89
1310,00;99,82
1308,00;99,76
1306,00;99,70
1304,00;99,66
1302,00;99,61
1300,00;99,57
1298,00;99,53
1296,00;99,50
1294,00;99,46
1292,00;99,43
1290,00;99,40
1288,00;99,38
1286,00;99,35
1284,00;99,33
1282,00;99,31
1280,00;99,29
1278,00;99,28
1276,00;99,27
1274,00;99,26
1272,00;99,25
1270,00;99,25
1268,00;99,26
1266,00;99,29
1264,00;99,33
1262,00;99,39
1260,00;99,48
1258,00;99,60
1256,00;99,76
1254,00;99,96
1252,00;100,20
1250,00;100,48
1248,00;100,81
1246,00;101,18
1244,00;101,58
1242,00;102,02
1240,00;102,47
1238,00;102,95
1236,00;103,42
1234,00;103,89
1232,00;104,33
1230,00;104,73
1228,00;105,08
1226,00;105,37
1224,00;105,59
1222,00;105,72
1220,00;105,76
1218,00;105,71
1216,00;105,56
1214,00;105,32
1212,00;104,99
1210,00;104,58
1208,00;104,09
1206,00;103,54
1204,00;102,93
1202,00;102,28
1200,00;101,60
1198,00;100,90
1196,00;100,19
1194,00;99,47
1192,00;98,77
1190,00;98,08
1188,00;97,42
1186,00;96,79
1184,00;96,20
1182,00;95,64
1180,00;95,12
1178,00;94,65
1176,00;94,21
1174,00;93,82
1172,00;93,46
1170,00;93,14
1168,00;92,85
1166,00;92,60
1164,00;92,37
1162,00;92,16
1160,00;91,96
1158,00;91,78
1156,00;91,61
1154,00;91,44
1152,00;91,27
1150,00;91,10
1148,00;90,93
1146,00;90,76
1144,00;90,58
1142,00;90,39
1140,00;90,20
1138,00;90,01
1136,00;89,82
1134,00;89,63
1132,00;89,44
1130,00;89,25
1128,00;89,06
1126,00;88,88
1124,00;88,69
1122,00;88,52
1120,00;88,34
1118,00;88,17
1116,00;88,00
1114,00;87,83
1112,00;87,66
1110,00;87,50
1108,00;87,35
1106,00;87,20
1104,00;87,06
1102,00;86,93
1100,00;86,81
1098,00;86,71
1096,00;86,61
1094,00;86,53
1092,00;86,46
1090,00;86,40
1088,00;86,35
1086,00;86,32
1084,00;86,28
1082,00;86,25
1080,00;86,23
1078,00;86,20
1076,00;86,17
1074,00;86,15
1072,00;86,12
1070,00;86,08
1068,00;86,05
1066,00;86,01
1064,00;85,98
1062,00;85,94
1060,00;85,91
1058,00;85,88
1056,00;85,86
1054,00;85,84
1052,00;85,83
1050,00;85,84
1048,00;85,85
1046,00;85,87
1044,00;85,90
1042,00;85,94
1040,00;86,00
1038,00;86,06
1036,00;86,13
1034,00;86,20
1032,00;86,29
1030,00;86,38
1028,00;86,47
1026,00;86,57
1024,00;86,67
1022,00;86,77
1020,00;86,87
1018,00;86,97
1016,00;87,08
1014,00;87,18
1012,00;87,29
1010,00;87,40
1008,00;87,51
1006,00;87,63
1004,00;87,75
1002,00;87,87
1000,00;88,00
998,00;88,13
996,00;88,26
994,00;88,40
992,00;88,54
990,00;88,69
988,00;88,84
986,00;88,99
984,00;89,14
982,00;89,29
980,00;89,45
978,00;89,60
976,00;89,76
974,00;89,91
972,00;90,07
970,00;90,23
968,00;90,38
966,00;90,54
964,00;90,70
962,00;90,85
960,00;91,00
958,00;91,15
956,00;91,30
954,00;91,45
952,00;91,59
950,00;91,74
948,00;91,88
946,00;92,02
944,00;92,15
942,00;92,29
940,00;92,43
938,00;92,56
936,00;92,70
934,00;92,84
932,00;92,97
930,00;93,11
928,00;93,24
926,00;93,38
924,00;93,52
922,00;93,65
920,00;93,78
918,00;93,91
916,00;94,04
914,00;94,17
912,00;94,29
910,00;94,42
908,00;94,54
906,00;94,65
904,00;94,77
902,00;94,88
900,00;94,98
898,00;95,09
896,00;95,19
894,00;95,28
892,00;95,37
890,00;95,46
888,00;95,54
886,00;95,62
