Created as New Dataset;
3408,00;98,67
3406,00;98,67
3404,00;98,67
3402,00;98,66
3400,00;98,66
3398,00;98,66
3396,00;98,66
3394,00;98,65
3392,00;98,65
3390,00;98,65
3388,00;98,65
3386,00;98,64
3384,00;98,64
3382,00;98,64
3380,00;98,64
3378,00;98,64
3376,00;98,64
3374,00;98,64
3372,00;98,64
3370,00;98,64
3368,00;98,64
3366,00;98,64
3364,00;98,64
3362,00;98,64
3360,00;98,64
3358,00;98,64
3356,00;98,64
3354,00;98,64
3352,00;98,64
3350,00;98,64
3348,00;98,64
3346,00;98,64
3344,00;98,65
3342,00;98,65
3340,00;98,65
3338,00;98,65
3336,00;98,65
3334,00;98,65
3332,00;98,65
3330,00;98,65
3328,00;98,65
3326,00;98,65
3324,00;98,65
3322,00;98,65
3320,00;98,65
3318,00;98,65
3316,00;98,65
3314,00;98,66
3312,00;98,66
3310,00;98,66
3308,00;98,66
3306,00;98,67
3304,00;98,67
3302,00;98,67
3300,00;98,67
3298,00;98,67
3296,00;98,67
3294,00;98,67
3292,00;98,67
3290,00;98,67
3288,00;98,67
3286,00;98,67
3284,00;98,67
3282,00;98,67
3280,00;98,67
3278,00;98,66
3276,00;98,66
3274,00;98,66
3272,00;98,66
3270,00;98,66
3268,00;98,66
3266,00;98,66
3264,00;98,66
3262,00;98,66
3260,00;98,66
3258,00;98,66
3256,00;98,66
3254,00;98,67
3252,00;98,67
3250,00;98,67
3248,00;98,67
3246,00;98,67
3244,00;98,68
3242,00;98,68
3240,00;98,68
3238,00;98,68
3236,00;98,68
3234,00;98,68
3232,00;98,69
3230,00;98,69
3228,00;98,69
3226,00;98,69
3224,00;98,69
3222,00;98,69
3220,00;98,69
3218,00;98,70
3216,00;98,70
3214,00;98,70
3212,00;98,70
3210,00;98,70
3208,00;98,70
3206,00;98,71
3204,00;98,71
3202,00;98,71
3200,00;98,71
3198,00;98,71
3196,00;98,71
3194,00;98,72
3192,00;98,72
3190,00;98,72
3188,00;98,72
3186,00;98,72
3184,00;98,73
3182,00;98,73
3180,00;98,73
3178,00;98,74
3176,00;98,74
3174,00;98,74
3172,00;98,74
3170,00;98,74
3168,00;98,75
3166,00;98,75
3164,00;98,75
3162,00;98,75
3160,00;98,75
3158,00;98,75
3156,00;98,75
3154,00;98,76
3152,00;98,76
3150,00;98,76
3148,00;98,76
3146,00;98,77
3144,00;98,77
3142,00;98,78
3140,00;98,78
3138,00;98,79
3136,00;98,80
3134,00;98,80
3132,00;98,81
3130,00;98,82
3128,00;98,83
3126,00;98,84
3124,00;98,86
3122,00;98,87
3120,00;98,89
3118,00;98,91
3116,00;98,93
3114,00;98,95
3112,00;98,97
3110,00;98,99
3108,00;99,02
3106,00;99,04
3104,00;99,06
3102,00;99,09
3100,00;99,11
3098,00;99,14
3096,00;99,16
3094,00;99,18
3092,00;99,20
3090,00;99,23
3088,00;99,25
3086,00;99,27
3084,00;99,29
3082,00;99,31
3080,00;99,32
3078,00;99,34
3076,00;99,35
3074,00;99,37
3072,00;99,38
3070,00;99,40
3068,00;99,41
3066,00;99,43
3064,00;99,45
3062,00;99,47
3060,00;99,50
3058,00;99,52
3056,00;99,56
3054,00;99,60
3052,00;99,65
3050,00;99,70
3048,00;99,75
3046,00;99,81
3044,00;99,88
3042,00;99,95
3040,00;100,02
3038,00;100,09
3036,00;100,16
3034,00;100,23
3032,00;100,30
3030,00;100,36
3028,00;100,42
3026,00;100,48
3024,00;100,53
3022,00;100,57
3020,00;100,60
3018,00;100,62
3016,00;100,64
3014,00;100,65
3012,00;100,65
3010,00;100,65
3008,00;100,64
3006,00;100,62
3004,00;100,61
3002,00;100,59
3000,00;100,57
2998,00;100,55
2996,00;100,53
2994,00;100,51
2992,00;100,50
2990,00;100,50
2988,00;100,49
2986,00;100,49
2984,00;100,50
2982,00;100,51
2980,00;100,52
2978,00;100,53
2976,00;100,54
2974,00;100,55
2972,00;100,55
2970,00;100,56
2968,00;100,56
2966,00;100,55
2964,00;100,55
2962,00;100,54
2960,00;100,53
2958,00;100,51
2956,00;100,49
2954,00;100,47
2952,00;100,45
2950,00;100,43
2948,00;100,41
2946,00;100,39
2944,00;100,37
2942,00;100,34
2940,00;100,32
2938,00;100,29
2936,00;100,26
2934,00;100,23
2932,00;100,19
2930,00;100,15
2928,00;100,11
2926,00;100,06
2924,00;100,01
2922,00;99,95
2920,00;99,90
2918,00;99,84
2916,00;99,79
2914,00;99,73
2912,00;99,68
2910,00;99,62
2908,00;99,57
2906,00;99,52
2904,00;99,48
2902,00;99,44
2900,00;99,40
2898,00;99,36
2896,00;99,33
2894,00;99,31
2892,00;99,28
2890,00;99,26
2888,00;99,24
2886,00;99,23
2884,00;99,22
2882,00;99,21
2880,00;99,21
2878,00;99,21
2876,00;99,20
2874,00;99,20
2872,00;99,20
2870,00;99,21
2868,00;99,21
2866,00;99,21
2864,00;99,21
2862,00;99,21
2860,00;99,20
2858,00;99,20
2856,00;99,20
2854,00;99,19
2852,00;99,19
2850,00;99,18
2848,00;99,17
2846,00;99,16
2844,00;99,15
2842,00;99,14
2840,00;99,13
2838,00;99,12
2836,00;99,11
2834,00;99,10
2832,00;99,08
2830,00;99,07
2828,00;99,06
2826,00;99,06
2824,00;99,05
2822,00;99,04
2820,00;99,03
2818,00;99,03
2816,00;99,02
2814,00;99,02
2812,00;99,02
2810,00;99,01
2808,00;99,01
2806,00;99,01
2804,00;99,01
2802,00;99,01
2800,00;99,00
2798,00;99,00
2796,00;99,00
2794,00;99,00
2792,00;99,00
2790,00;98,99
2788,00;98,99
2786,00;98,99
2784,00;98,99
2782,00;98,99
2780,00;98,98
2778,00;98,98
2776,00;98,98
2774,00;98,98
2772,00;98,97
2770,00;98,97
2768,00;98,97
2766,00;98,97
2764,00;98,96
2762,00;98,96
2760,00;98,96
2758,00;98,95
2756,00;98,95
2754,00;98,95
2752,00;98,95
2750,00;98,94
2748,00;98,94
2746,00;98,94
2744,00;98,94
2742,00;98,94
2740,00;98,94
2738,00;98,94
2736,00;98,93
2734,00;98,93
2732,00;98,93
2730,00;98,93
2728,00;98,93
2726,00;98,93
2724,00;98,93
2722,00;98,93
2720,00;98,93
2718,00;98,93
2716,00;98,93
2714,00;98,93
2712,00;98,93
2710,00;98,93
2708,00;98,93
2706,00;98,93
2704,00;98,92
2702,00;98,92
2700,00;98,92
2698,00;98,92
2696,00;98,92
2694,00;98,92
2692,00;98,91
2690,00;98,91
2688,00;98,91
2686,00;98,91
2684,00;98,91
2682,00;98,91
2680,00;98,91
2678,00;98,90
2676,00;98,90
2674,00;98,90
2672,00;98,90
2670,00;98,90
2668,00;98,90
2666,00;98,90
2664,00;98,89
2662,00;98,89
2660,00;98,89
2658,00;98,89
2656,00;98,89
2654,00;98,89
2652,00;98,89
2650,00;98,89
2648,00;98,89
2646,00;98,89
2644,00;98,89
2642,00;98,89
2640,00;98,89
2638,00;98,89
2636,00;98,89
2634,00;98,89
2632,00;98,89
2630,00;98,89
2628,00;98,89
2626,00;98,89
2624,00;98,89
2622,00;98,90
2620,00;98,90
2618,00;98,90
2616,00;98,90
2614,00;98,90
2612,00;98,91
2610,00;98,91
2608,00;98,91
2606,00;98,92
2604,00;98,92
2602,00;98,93
2600,00;98,94
2598,00;98,94
2596,00;98,95
2594,00;98,95
2592,00;98,96
2590,00;98,96
2588,00;98,97
2586,00;98,98
2584,00;98,98
2582,00;98,98
2580,00;98,99
2578,00;98,99
2576,00;99,00
2574,00;99,00
2572,00;99,00
2570,00;99,00
2568,00;99,00
2566,00;99,00
2564,00;99,00
2562,00;99,00
2560,00;99,00
2558,00;99,00
2556,00;99,00
2554,00;99,00
2552,00;99,00
2550,00;99,00
2548,00;98,99
2546,00;98,99
2544,00;98,99
2542,00;98,99
2540,00;98,99
2538,00;98,99
2536,00;98,99
2534,00;98,99
2532,00;98,99
2530,00;98,99
2528,00;98,99
2526,00;99,00
2524,00;99,00
2522,00;99,00
2520,00;99,00
2518,00;99,00
2516,00;99,00
2514,00;99,00
2512,00;99,01
2510,00;99,01
2508,00;99,01
2506,00;99,01
2504,00;99,01
2502,00;99,02
2500,00;99,02
2498,00;99,02
2496,00;99,02
2494,00;99,03
2492,00;99,03
2490,00;99,03
2488,00;99,04
2486,00;99,04
2484,00;99,05
2482,00;99,05
2480,00;99,05
2478,00;99,06
2476,00;99,06
2474,00;99,06
2472,00;99,07
2470,00;99,07
2468,00;99,07
2466,00;99,07
2464,00;99,08
2462,00;99,08
2460,00;99,08
2458,00;99,08
2456,00;99,08
2454,00;99,09
2452,00;99,09
2450,00;99,09
2448,00;99,10
2446,00;99,10
2444,00;99,10
2442,00;99,11
2440,00;99,11
2438,00;99,12
2436,00;99,12
2434,00;99,12
2432,00;99,13
2430,00;99,13
2428,00;99,13
2426,00;99,13
2424,00;99,13
2422,00;99,14
2420,00;99,14
2418,00;99,14
2416,00;99,14
2414,00;99,15
2412,00;99,15
2410,00;99,15
2408,00;99,15
2406,00;99,16
2404,00;99,16
2402,00;99,16
2400,00;99,16
2398,00;99,15
2396,00;99,15
2394,00;99,15
2392,00;99,15
2390,00;99,15
2388,00;99,15
2386,00;99,15
2384,00;99,15
2382,00;99,16
2380,00;99,16
2378,00;99,16
2376,00;99,16
2374,00;99,16
2372,00;99,16
2370,00;99,16
2368,00;99,16
2366,00;99,17
2364,00;99,17
2362,00;99,18
2360,00;99,18
2358,00;99,19
2356,00;99,19
2354,00;99,18
2352,00;99,18
2350,00;99,17
2348,00;99,17
2346,00;99,16
2344,00;99,16
2342,00;99,16
2340,00;99,16
2338,00;99,17
2336,00;99,17
2334,00;99,18
2332,00;99,18
2330,00;99,19
2328,00;99,19
2326,00;99,19
2324,00;99,20
2322,00;99,20
2320,00;99,20
2318,00;99,20
2316,00;99,21
2314,00;99,21
2312,00;99,21
2310,00;99,21
2308,00;99,21
2306,00;99,21
2304,00;99,21
2302,00;99,21
2300,00;99,22
2298,00;99,22
2296,00;99,22
2294,00;99,22
2292,00;99,23
2290,00;99,23
2288,00;99,23
2286,00;99,22
2284,00;99,22
2282,00;99,22
2280,00;99,22
2278,00;99,22
2276,00;99,22
2274,00;99,22
2272,00;99,22
2270,00;99,22
2268,00;99,22
2266,00;99,22
2264,00;99,23
2262,00;99,23
2260,00;99,24
2258,00;99,24
2256,00;99,24
2254,00;99,25
2252,00;99,25
2250,00;99,25
2248,00;99,25
2246,00;99,26
2244,00;99,26
2242,00;99,25
2240,00;99,25
2238,00;99,25
2236,00;99,25
2234,00;99,24
2232,00;99,24
2230,00;99,24
2228,00;99,23
2226,00;99,23
2224,00;99,23
2222,00;99,23
2220,00;99,22
2218,00;99,22
2216,00;99,22
2214,00;99,22
2212,00;99,22
2210,00;99,21
2208,00;99,21
2206,00;99,21
2204,00;99,21
2202,00;99,21
2200,00;99,21
2198,00;99,21
2196,00;99,21
2194,00;99,21
2192,00;99,21
2190,00;99,21
2188,00;99,21
2186,00;99,22
2184,00;99,22
2182,00;99,22
2180,00;99,23
2178,00;99,23
2176,00;99,24
2174,00;99,24
2172,00;99,25
2170,00;99,25
2168,00;99,26
2166,00;99,27
2164,00;99,28
2162,00;99,29
2160,00;99,30
2158,00;99,32
2156,00;99,33
2154,00;99,34
2152,00;99,35
2150,00;99,36
2148,00;99,37
2146,00;99,38
2144,00;99,38
2142,00;99,38
2140,00;99,38
2138,00;99,38
2136,00;99,38
2134,00;99,38
2132,00;99,37
2130,00;99,37
2128,00;99,36
2126,00;99,36
2124,00;99,35
2122,00;99,34
2120,00;99,34
2118,00;99,33
2116,00;99,32
2114,00;99,31
2112,00;99,31
2110,00;99,30
2108,00;99,29
2106,00;99,28
2104,00;99,28
2102,00;99,27
2100,00;99,26
2098,00;99,26
2096,00;99,25
2094,00;99,24
2092,00;99,24
2090,00;99,23
2088,00;99,22
2086,00;99,22
2084,00;99,21
2082,00;99,21
2080,00;99,20
2078,00;99,19
2076,00;99,19
2074,00;99,18
2072,00;99,18
2070,00;99,18
2068,00;99,17
2066,00;99,17
2064,00;99,17
2062,00;99,17
2060,00;99,17
2058,00;99,17
2056,00;99,17
2054,00;99,17
2052,00;99,17
2050,00;99,17
2048,00;99,17
2046,00;99,17
2044,00;99,17
2042,00;99,17
2040,00;99,17
2038,00;99,17
2036,00;99,17
2034,00;99,17
2032,00;99,18
2030,00;99,18
2028,00;99,18
2026,00;99,18
2024,00;99,19
2022,00;99,19
2020,00;99,19
2018,00;99,18
2016,00;99,18
2014,00;99,18
2012,00;99,18
2010,00;99,18
2008,00;99,17
2006,00;99,17
2004,00;99,17
2002,00;99,18
2000,00;99,18
1998,00;99,19
1996,00;99,19
1994,00;99,20
1992,00;99,20
1990,00;99,21
1988,00;99,21
1986,00;99,21
1984,00;99,22
1982,00;99,22
1980,00;99,22
1978,00;99,22
1976,00;99,22
1974,00;99,23
1972,00;99,23
1970,00;99,23
1968,00;99,24
1966,00;99,25
1964,00;99,25
1962,00;99,26
1960,00;99,26
1958,00;99,26
1956,00;99,26
1954,00;99,26
1952,00;99,25
1950,00;99,25
1948,00;99,24
1946,00;99,24
1944,00;99,23
1942,00;99,22
1940,00;99,22
1938,00;99,22
1936,00;99,22
1934,00;99,22
1932,00;99,22
1930,00;99,22
1928,00;99,22
1926,00;99,22
1924,00;99,22
1922,00;99,23
1920,00;99,23
1918,00;99,23
1916,00;99,23
1914,00;99,23
1912,00;99,23
1910,00;99,22
1908,00;99,22
1906,00;99,22
1904,00;99,22
1902,00;99,22
1900,00;99,21
1898,00;99,21
1896,00;99,21
1894,00;99,21
1892,00;99,20
1890,00;99,20
1888,00;99,20
1886,00;99,20
1884,00;99,20
1882,00;99,20
1880,00;99,20
1878,00;99,20
1876,00;99,20
1874,00;99,20
1872,00;99,20
1870,00;99,20
1868,00;99,20
1866,00;99,20
1864,00;99,20
1862,00;99,20
1860,00;99,20
1858,00;99,19
1856,00;99,19
1854,00;99,20
1852,00;99,20
1850,00;99,22
1848,00;99,23
1846,00;99,25
1844,00;99,27
1842,00;99,30
1840,00;99,32
1838,00;99,35
1836,00;99,38
1834,00;99,40
1832,00;99,43
1830,00;99,46
1828,00;99,48
1826,00;99,51
1824,00;99,54
1822,00;99,57
1820,00;99,60
1818,00;99,65
1816,00;99,69
1814,00;99,75
1812,00;99,82
1810,00;99,89
1808,00;99,98
1806,00;100,07
1804,00;100,18
1802,00;100,30
1800,00;100,42
1798,00;100,57
1796,00;100,73
1794,00;100,90
1792,00;101,10
1790,00;101,32
1788,00;101,57
1786,00;101,85
1784,00;102,17
1782,00;102,52
1780,00;102,92
1778,00;103,35
1776,00;103,83
1774,00;104,36
1772,00;104,92
1770,00;105,53
1768,00;106,18
1766,00;106,86
1764,00;107,58
1762,00;108,32
1760,00;109,07
1758,00;109,82
1756,00;110,57
1754,00;111,30
1752,00;111,98
1750,00;112,61
1748,00;113,17
1746,00;113,63
1744,00;114,00
1742,00;114,24
1740,00;114,36
1738,00;114,35
1736,00;114,22
1734,00;113,97
1732,00;113,61
1730,00;113,16
1728,00;112,62
1726,00;112,00
1724,00;111,33
1722,00;110,62
1720,00;109,86
1718,00;109,09
1716,00;108,31
1714,00;107,52
1712,00;106,74
1710,00;105,98
1708,00;105,24
1706,00;104,54
1704,00;103,88
1702,00;103,26
1700,00;102,70
1698,00;102,18
1696,00;101,72
1694,00;101,31
1692,00;100,96
1690,00;100,65
1688,00;100,39
1686,00;100,17
1684,00;99,98
1682,00;99,82
1680,00;99,68
1678,00;99,57
1676,00;99,48
1674,00;99,41
1672,00;99,35
1670,00;99,31
1668,00;99,28
1666,00;99,27
1664,00;99,27
1662,00;99,27
1660,00;99,28
1658,00;99,30
1656,00;99,32
1654,00;99,34
1652,00;99,36
1650,00;99,38
1648,00;99,39
1646,00;99,38
1644,00;99,38
1642,00;99,37
1640,00;99,36
1638,00;99,35
1636,00;99,34
1634,00;99,33
1632,00;99,34
1630,00;99,34
1628,00;99,35
1626,00;99,36
1624,00;99,38
1622,00;99,40
1620,00;99,42
1618,00;99,44
1616,00;99,45
1614,00;99,47
1612,00;99,47
1610,00;99,48
1608,00;99,48
1606,00;99,47
1604,00;99,46
1602,00;99,45
1600,00;99,45
1598,00;99,44
1596,00;99,44
1594,00;99,44
1592,00;99,44
1590,00;99,45
1588,00;99,46
1586,00;99,47
1584,00;99,49
1582,00;99,51
1580,00;99,52
1578,00;99,54
1576,00;99,55
1574,00;99,56
1572,00;99,58
1570,00;99,59
1568,00;99,60
1566,00;99,61
1564,00;99,62
1562,00;99,63
1560,00;99,64
1558,00;99,64
1556,00;99,65
1554,00;99,66
1552,00;99,67
1550,00;99,68
1548,00;99,69
1546,00;99,70
1544,00;99,71
1542,00;99,71
1540,00;99,72
1538,00;99,73
1536,00;99,74
1534,00;99,75
1532,00;99,77
1530,00;99,78
1528,00;99,79
1526,00;99,81
1524,00;99,82
1522,00;99,83
1520,00;99,84
1518,00;99,84
1516,00;99,85
1514,00;99,86
1512,00;99,87
1510,00;99,87
1508,00;99,88
1506,00;99,89
1504,00;99,90
1502,00;99,91
1500,00;99,92
1498,00;99,94
1496,00;99,96
1494,00;99,98
1492,00;100,01
1490,00;100,04
1488,00;100,07
1486,00;100,11
1484,00;100,15
1482,00;100,21
1480,00;100,26
1478,00;100,33
1476,00;100,40
1474,00;100,49
1472,00;100,58
1470,00;100,67
1468,00;100,77
1466,00;100,87
1464,00;100,97
1462,00;101,06
1460,00;101,16
1458,00;101,25
1456,00;101,33
1454,00;101,41
1452,00;101,48
1450,00;101,54
1448,00;101,60
1446,00;101,64
1444,00;101,68
1442,00;101,72
1440,00;101,74
1438,00;101,76
1436,00;101,78
1434,00;101,79
1432,00;101,79
1430,00;101,78
1428,00;101,77
1426,00;101,75
1424,00;101,72
1422,00;101,69
1420,00;101,65
1418,00;101,62
1416,00;101,60
1414,00;101,59
1412,00;101,60
1410,00;101,63
1408,00;101,69
1406,00;101,79
1404,00;101,92
1402,00;102,11
1400,00;102,34
1398,00;102,62
1396,00;102,94
1394,00;103,31
1392,00;103,73
1390,00;104,17
1388,00;104,64
1386,00;105,12
1384,00;105,61
1382,00;106,08
1380,00;106,54
1378,00;106,95
1376,00;107,32
1374,00;107,64
1372,00;107,89
1370,00;108,06
1368,00;108,16
1366,00;108,18
1364,00;108,11
1362,00;107,97
1360,00;107,76
1358,00;107,47
1356,00;107,13
1354,00;106,74
1352,00;106,31
1350,00;105,86
1348,00;105,38
1346,00;104,89
1344,00;104,40
1342,00;103,92
1340,00;103,45
1338,00;103,00
1336,00;102,58
1334,00;102,18
1332,00;101,82
1330,00;101,49
1328,00;101,19
1326,00;100,93
1324,00;100,70
1322,00;100,50
1320,00;100,33
1318,00;100,18
1316,00;100,06
1314,00;99,96
1312,00;99,88
1310,00;99,80
1308,00;99,74
1306,00;99,69
1304,00;99,64
1302,00;99,59
1300,00;99,55
1298,00;99,51
1296,00;99,47
1294,00;99,44
1292,00;99,41
1290,00;99,38
1288,00;99,35
1286,00;99,33
1284,00;99,30
1282,00;99,28
1280,00;99,27
1278,00;99,25
1276,00;99,24
1274,00;99,22
1272,00;99,22
1270,00;99,22
1268,00;99,23
1266,00;99,25
1264,00;99,29
1262,00;99,36
1260,00;99,45
1258,00;99,57
1256,00;99,73
1254,00;99,93
1252,00;100,17
1250,00;100,46
1248,00;100,79
1246,00;101,16
1244,00;101,57
1242,00;102,02
1240,00;102,48
1238,00;102,96
1236,00;103,44
1234,00;103,91
1232,00;104,36
1230,00;104,76
1228,00;105,11
1226,00;105,40
1224,00;105,61
1222,00;105,74
1220,00;105,77
1218,00;105,71
1216,00;105,55
1214,00;105,29
1212,00;104,94
1210,00;104,51
1208,00;104,00
1206,00;103,43
1204,00;102,80
1202,00;102,13
1200,00;101,42
1198,00;100,70
1196,00;99,96
1194,00;99,23
1192,00;98,50
1190,00;97,79
1188,00;97,11
1186,00;96,46
1184,00;95,84
1182,00;95,27
1180,00;94,73
1178,00;94,24
1176,00;93,79
1174,00;93,38
1172,00;93,01
1170,00;92,68
1168,00;92,38
1166,00;92,11
1164,00;91,86
1162,00;91,64
1160,00;91,43
1158,00;91,24
1156,00;91,06
1154,00;90,87
1152,00;90,69
1150,00;90,51
1148,00;90,32
1146,00;90,13
1144,00;89,93
1142,00;89,73
1140,00;89,52
1138,00;89,31
1136,00;89,10
1134,00;88,88
1132,00;88,66
1130,00;88,45
1128,00;88,24
1126,00;88,03
1124,00;87,82
1122,00;87,61
1120,00;87,41
1118,00;87,21
1116,00;87,01
1114,00;86,82
1112,00;86,63
1110,00;86,44
1108,00;86,26
1106,00;86,08
1104,00;85,92
1102,00;85,76
1100,00;85,61
1098,00;85,48
1096,00;85,36
1094,00;85,26
1092,00;85,17
1090,00;85,09
1088,00;85,03
1086,00;84,97
1084,00;84,92
1082,00;84,88
1080,00;84,85
1078,00;84,82
1076,00;84,79
1074,00;84,76
1072,00;84,73
1070,00;84,70
1068,00;84,67
1066,00;84,64
1064,00;84,61
1062,00;84,58
1060,00;84,56
1058,00;84,55
1056,00;84,54
1054,00;84,53
1052,00;84,54
1050,00;84,56
1048,00;84,58
1046,00;84,62
1044,00;84,66
1042,00;84,72
1040,00;84,79
1038,00;84,87
1036,00;84,95
1034,00;85,04
1032,00;85,14
1030,00;85,25
1028,00;85,36
1026,00;85,47
1024,00;85,58
1022,00;85,70
1020,00;85,81
1018,00;85,93
1016,00;86,05
1014,00;86,17
1012,00;86,29
1010,00;86,42
1008,00;86,55
1006,00;86,68
1004,00;86,81
1002,00;86,95
1000,00;87,09
998,00;87,24
996,00;87,40
994,00;87,55
992,00;87,72
990,00;87,88
988,00;88,05
986,00;88,22
984,00;88,40
982,00;88,58
980,00;88,75
978,00;88,93
976,00;89,11
974,00;89,29
972,00;89,47
970,00;89,65
968,00;89,83
966,00;90,01
964,00;90,18
962,00;90,36
960,00;90,53
958,00;90,70
956,00;90,87
954,00;91,03
952,00;91,19
950,00;91,35
948,00;91,51
946,00;91,66
944,00;91,81
942,00;91,96
940,00;92,11
938,00;92,26
936,00;92,41
934,00;92,56
932,00;92,71
930,00;92,85
928,00;93,00
926,00;93,15
924,00;93,29
922,00;93,44
920,00;93,58
918,00;93,72
916,00;93,85
914,00;93,99
912,00;94,12
910,00;94,25
908,00;94,38
906,00;94,50
904,00;94,62
902,00;94,74
900,00;94,85
898,00;94,95
896,00;95,06
894,00;95,16
892,00;95,25
890,00;95,34
888,00;95,42
886,00;95,51
