Created as New Dataset;
cm-1;%T
964,00;27,83
962,00;27,78
960,00;27,72
958,00;27,67
956,00;27,62
954,00;27,57
952,00;27,52
950,00;27,47
948,00;27,42
946,00;27,37
944,00;27,32
942,00;27,27
940,00;27,22
938,00;27,17
936,00;27,12
934,00;27,08
932,00;27,04
930,00;26,99
928,00;26,95
926,00;26,90
924,00;26,86
922,00;26,82
920,00;26,77
918,00;26,72
916,00;26,68
914,00;26,63
912,00;26,58
910,00;26,54
908,00;26,49
906,00;26,44
904,00;26,39
902,00;26,34
900,00;26,29
898,00;26,24
896,00;26,18
894,00;26,13
892,00;26,07
890,00;26,01
888,00;25,95
886,00;25,89
884,00;25,83
882,00;25,77
880,00;25,71
878,00;25,65
876,00;25,59
874,00;25,53
872,00;25,47
870,00;25,41
868,00;25,35
866,00;25,30
864,00;25,24
862,00;25,19
860,00;25,14
858,00;25,09
856,00;25,04
854,00;24,99
852,00;24,94
850,00;24,89
848,00;24,84
846,00;24,80
844,00;24,75
842,00;24,70
840,00;24,66
838,00;24,61
836,00;24,57
834,00;24,52
832,00;24,47
830,00;24,43
828,00;24,38
826,00;24,33
824,00;24,28
822,00;24,23
820,00;24,17
818,00;24,12
816,00;24,07
814,00;24,02
812,00;23,97
810,00;23,93
808,00;23,88
806,00;23,84
804,00;23,79
802,00;23,75
800,00;23,71
798,00;23,67
796,00;23,63
794,00;23,59
792,00;23,55
790,00;23,50
788,00;23,46
786,00;23,42
784,00;23,38
782,00;23,34
780,00;23,30
778,00;23,26
776,00;23,22
774,00;23,18
772,00;23,14
770,00;23,11
768,00;23,07
766,00;23,03
764,00;23,00
762,00;22,96
760,00;22,92
758,00;22,89
756,00;22,85
754,00;22,82
752,00;22,78
750,00;22,74
748,00;22,71
746,00;22,67
744,00;22,64
742,00;22,60
740,00;22,56
738,00;22,52
736,00;22,48
734,00;22,44
732,00;22,39
730,00;22,34
728,00;22,30
726,00;22,24
724,00;22,19
722,00;22,14
720,00;22,08
718,00;22,03
716,00;21,98
714,00;21,92
712,00;21,87
710,00;21,82
708,00;21,76
706,00;21,71
704,00;21,66
702,00;21,61
700,00;21,56
698,00;21,50
696,00;21,45
694,00;21,39
692,00;21,34
690,00;21,28
688,00;21,22
686,00;21,16
684,00;21,11
682,00;21,05
680,00;20,99
678,00;20,94
676,00;20,88
674,00;20,83
672,00;20,78
670,00;20,73
668,00;20,68
666,00;20,62
664,00;20,57
662,00;20,52
660,00;20,48
658,00;20,43
656,00;20,38
654,00;20,33
652,00;20,29
650,00;20,25
648,00;20,21
646,00;20,17
644,00;20,13
642,00;20,09
640,00;20,06
638,00;20,02
636,00;19,98
634,00;19,93
632,00;19,88
630,00;19,82
628,00;19,76
626,00;19,69
624,00;19,62
622,00;19,55
620,00;19,47
618,00;19,40
616,00;19,32
614,00;19,25
612,00;19,19
610,00;19,12
608,00;19,06
606,00;18,99
604,00;18,93
602,00;18,86
600,00;18,80
