Created as New Dataset;
3660,00;83,09
3658,00;83,06
3656,00;83,03
3654,00;83,01
3652,00;82,99
3650,00;82,97
3648,00;82,96
3646,00;82,95
3644,00;82,95
3642,00;82,94
3640,00;82,93
3638,00;82,93
3636,00;82,92
3634,00;82,92
3632,00;82,91
3630,00;82,91
3628,00;82,90
3626,00;82,90
3624,00;82,91
3622,00;82,91
3620,00;82,93
3618,00;82,95
3616,00;82,97
3614,00;83,00
3612,00;83,04
3610,00;83,07
3608,00;83,11
3606,00;83,15
3604,00;83,18
3602,00;83,21
3600,00;83,24
3598,00;83,27
3596,00;83,29
3594,00;83,32
3592,00;83,34
3590,00;83,36
3588,00;83,38
3586,00;83,41
3584,00;83,43
3582,00;83,45
3580,00;83,48
3578,00;83,50
3576,00;83,53
3574,00;83,56
3572,00;83,58
3570,00;83,61
3568,00;83,63
3566,00;83,64
3564,00;83,66
3562,00;83,67
3560,00;83,68
3558,00;83,69
3556,00;83,70
3554,00;83,70
3552,00;83,70
3550,00;83,69
3548,00;83,68
3546,00;83,66
3544,00;83,64
3542,00;83,62
3540,00;83,60
3538,00;83,58
3536,00;83,56
3534,00;83,54
3532,00;83,52
3530,00;83,51
3528,00;83,49
3526,00;83,48
3524,00;83,47
3522,00;83,46
3520,00;83,45
3518,00;83,45
3516,00;83,44
3514,00;83,43
3512,00;83,42
3510,00;83,41
3508,00;83,40
3506,00;83,39
3504,00;83,38
3502,00;83,37
3500,00;83,37
3498,00;83,36
3496,00;83,36
3494,00;83,36
3492,00;83,35
3490,00;83,35
3488,00;83,35
3486,00;83,35
3484,00;83,35
3482,00;83,34
3480,00;83,34
3478,00;83,34
3476,00;83,34
3474,00;83,34
3472,00;83,33
3470,00;83,33
3468,00;83,33
3466,00;83,33
3464,00;83,32
3462,00;83,32
3460,00;83,31
3458,00;83,31
3456,00;83,30
3454,00;83,29
3452,00;83,28
3450,00;83,27
3448,00;83,26
3446,00;83,25
3444,00;83,23
3442,00;83,22
3440,00;83,20
3438,00;83,18
3436,00;83,16
3434,00;83,14
3432,00;83,12
3430,00;83,10
3428,00;83,08
3426,00;83,06
3424,00;83,03
3422,00;83,01
3420,00;82,99
3418,00;82,97
3416,00;82,96
3414,00;82,94
3412,00;82,93
3410,00;82,92
3408,00;82,91
3406,00;82,90
3404,00;82,89
3402,00;82,89
3400,00;82,88
3398,00;82,88
3396,00;82,88
3394,00;82,88
3392,00;82,88
3390,00;82,88
3388,00;82,88
3386,00;82,88
3384,00;82,88
3382,00;82,88
3380,00;82,88
3378,00;82,88
3376,00;82,88
3374,00;82,88
3372,00;82,89
3370,00;82,89
3368,00;82,89
3366,00;82,90
3364,00;82,90
3362,00;82,90
3360,00;82,91
3358,00;82,91
3356,00;82,91
3354,00;82,92
3352,00;82,92
3350,00;82,92
3348,00;82,93
3346,00;82,93
3344,00;82,94
3342,00;82,94
3340,00;82,95
3338,00;82,95
3336,00;82,96
3334,00;82,96
3332,00;82,97
3330,00;82,97
3328,00;82,98
3326,00;82,98
3324,00;82,99
3322,00;82,99
3320,00;83,00
3318,00;83,01
3316,00;83,01
3314,00;83,02
3312,00;83,03
3310,00;83,03
3308,00;83,04
3306,00;83,04
3304,00;83,05
3302,00;83,05
3300,00;83,06
3298,00;83,06
3296,00;83,07
3294,00;83,07
3292,00;83,08
3290,00;83,08
3288,00;83,08
3286,00;83,09
3284,00;83,09
3282,00;83,10
3280,00;83,10
3278,00;83,10
3276,00;83,11
3274,00;83,11
3272,00;83,12
3270,00;83,12
3268,00;83,12
3266,00;83,13
3264,00;83,13
3262,00;83,13
3260,00;83,13
3258,00;83,14
3256,00;83,14
3254,00;83,14
3252,00;83,15
3250,00;83,15
3248,00;83,16
3246,00;83,16
3244,00;83,17
3242,00;83,18
3240,00;83,18
3238,00;83,19
3236,00;83,19
3234,00;83,20
3232,00;83,20
3230,00;83,21
3228,00;83,21
3226,00;83,22
3224,00;83,22
3222,00;83,23
3220,00;83,23
3218,00;83,24
3216,00;83,24
3214,00;83,25
3212,00;83,26
3210,00;83,26
3208,00;83,27
3206,00;83,28
3204,00;83,28
3202,00;83,29
3200,00;83,30
3198,00;83,30
3196,00;83,31
3194,00;83,32
3192,00;83,33
3190,00;83,33
3188,00;83,34
3186,00;83,35
3184,00;83,36
3182,00;83,37
3180,00;83,38
3178,00;83,38
3176,00;83,39
3174,00;83,40
3172,00;83,41
3170,00;83,41
3168,00;83,42
3166,00;83,43
3164,00;83,43
3162,00;83,44
3160,00;83,44
3158,00;83,45
3156,00;83,45
3154,00;83,46
3152,00;83,47
3150,00;83,48
3148,00;83,49
3146,00;83,50
3144,00;83,51
3142,00;83,52
3140,00;83,53
3138,00;83,55
3136,00;83,56
3134,00;83,58
3132,00;83,59
3130,00;83,61
3128,00;83,63
3126,00;83,64
3124,00;83,66
3122,00;83,69
3120,00;83,71
3118,00;83,73
3116,00;83,75
3114,00;83,78
3112,00;83,80
3110,00;83,83
3108,00;83,85
3106,00;83,88
3104,00;83,90
3102,00;83,93
3100,00;83,95
3098,00;83,98
3096,00;84,00
3094,00;84,02
3092,00;84,05
3090,00;84,07
3088,00;84,09
3086,00;84,11
3084,00;84,13
3082,00;84,16
3080,00;84,18
3078,00;84,19
3076,00;84,21
3074,00;84,23
3072,00;84,25
3070,00;84,26
3068,00;84,28
3066,00;84,30
3064,00;84,32
3062,00;84,34
3060,00;84,36
3058,00;84,39
3056,00;84,42
3054,00;84,46
3052,00;84,50
3050,00;84,54
3048,00;84,59
3046,00;84,65
3044,00;84,70
3042,00;84,76
3040,00;84,82
3038,00;84,88
3036,00;84,94
3034,00;85,01
3032,00;85,06
3030,00;85,12
3028,00;85,17
3026,00;85,22
3024,00;85,26
3022,00;85,30
3020,00;85,33
3018,00;85,35
3016,00;85,37
3014,00;85,38
3012,00;85,39
3010,00;85,38
3008,00;85,38
3006,00;85,37
3004,00;85,35
3002,00;85,34
3000,00;85,33
2998,00;85,31
2996,00;85,30
2994,00;85,29
2992,00;85,28
2990,00;85,28
2988,00;85,28
2986,00;85,29
2984,00;85,29
2982,00;85,31
2980,00;85,32
2978,00;85,33
2976,00;85,35
2974,00;85,36
2972,00;85,37
2970,00;85,37
2968,00;85,37
2966,00;85,37
2964,00;85,37
2962,00;85,36
2960,00;85,35
2958,00;85,34
2956,00;85,33
2954,00;85,32
2952,00;85,30
2950,00;85,29
2948,00;85,27
2946,00;85,25
2944,00;85,23
2942,00;85,21
2940,00;85,19
2938,00;85,17
2936,00;85,14
2934,00;85,11
2932,00;85,08
2930,00;85,05
2928,00;85,01
2926,00;84,97
2924,00;84,93
2922,00;84,89
2920,00;84,84
2918,00;84,80
2916,00;84,76
2914,00;84,71
2912,00;84,67
2910,00;84,63
2908,00;84,59
2906,00;84,56
2904,00;84,53
2902,00;84,50
2900,00;84,47
2898,00;84,45
2896,00;84,43
2894,00;84,42
2892,00;84,40
2890,00;84,40
2888,00;84,39
2886,00;84,39
2884,00;84,39
2882,00;84,39
2880,00;84,40
2878,00;84,40
2876,00;84,41
2874,00;84,42
2872,00;84,43
2870,00;84,44
2868,00;84,45
2866,00;84,46
2864,00;84,47
2862,00;84,48
2860,00;84,49
2858,00;84,50
2856,00;84,51
2854,00;84,52
2852,00;84,53
2850,00;84,53
2848,00;84,54
2846,00;84,55
2844,00;84,55
2842,00;84,56
2840,00;84,56
2838,00;84,57
2836,00;84,57
2834,00;84,57
2832,00;84,58
2830,00;84,58
2828,00;84,58
2826,00;84,59
2824,00;84,59
2822,00;84,59
2820,00;84,60
2818,00;84,60
2816,00;84,61
2814,00;84,62
2812,00;84,62
2810,00;84,63
2808,00;84,63
2806,00;84,64
2804,00;84,65
2802,00;84,65
2800,00;84,66
2798,00;84,67
2796,00;84,67
2794,00;84,68
2792,00;84,69
2790,00;84,69
2788,00;84,70
2786,00;84,70
2784,00;84,71
2782,00;84,71
2780,00;84,71
2778,00;84,72
2776,00;84,72
2774,00;84,73
2772,00;84,73
2770,00;84,73
2768,00;84,74
2766,00;84,74
2764,00;84,75
2762,00;84,75
2760,00;84,75
2758,00;84,76
2756,00;84,76
2754,00;84,77
2752,00;84,77
2750,00;84,78
2748,00;84,78
2746,00;84,79
2744,00;84,80
2742,00;84,80
2740,00;84,81
2738,00;84,82
2736,00;84,82
2734,00;84,83
2732,00;84,84
2730,00;84,84
2728,00;84,85
2726,00;84,85
2724,00;84,86
2722,00;84,87
2720,00;84,87
2718,00;84,88
2716,00;84,88
2714,00;84,89
2712,00;84,89
2710,00;84,90
2708,00;84,90
2706,00;84,90
2704,00;84,91
2702,00;84,91
2700,00;84,92
2698,00;84,92
2696,00;84,93
2694,00;84,93
2692,00;84,94
2690,00;84,94
2688,00;84,95
2686,00;84,95
2684,00;84,95
2682,00;84,96
2680,00;84,96
2678,00;84,96
2676,00;84,96
2674,00;84,97
2672,00;84,97
2670,00;84,97
2668,00;84,97
2666,00;84,97
2664,00;84,97
2662,00;84,97
2660,00;84,97
2658,00;84,96
2656,00;84,96
2654,00;84,95
2652,00;84,95
2650,00;84,94
2648,00;84,94
2646,00;84,93
2644,00;84,93
2642,00;84,92
2640,00;84,91
2638,00;84,91
2636,00;84,90
2634,00;84,90
2632,00;84,89
2630,00;84,89
2628,00;84,89
2626,00;84,88
2624,00;84,88
2622,00;84,88
2620,00;84,88
2618,00;84,88
2616,00;84,88
2614,00;84,89
2612,00;84,89
2610,00;84,89
2608,00;84,90
2606,00;84,90
2604,00;84,90
2602,00;84,91
2600,00;84,91
2598,00;84,91
2596,00;84,92
2594,00;84,92
2592,00;84,92
2590,00;84,92
2588,00;84,93
2586,00;84,93
2584,00;84,93
2582,00;84,92
2580,00;84,92
2578,00;84,92
2576,00;84,92
2574,00;84,91
2572,00;84,91
2570,00;84,91
2568,00;84,90
2566,00;84,89
2564,00;84,89
2562,00;84,88
2560,00;84,87
2558,00;84,86
2556,00;84,85
2554,00;84,84
2552,00;84,83
2550,00;84,82
2548,00;84,81
2546,00;84,80
2544,00;84,79
2542,00;84,78
2540,00;84,77
2538,00;84,76
2536,00;84,76
2534,00;84,76
2532,00;84,76
2530,00;84,76
2528,00;84,76
2526,00;84,76
2524,00;84,77
2522,00;84,78
2520,00;84,79
2518,00;84,80
2516,00;84,81
2514,00;84,83
2512,00;84,85
2510,00;84,86
2508,00;84,88
2506,00;84,90
2504,00;84,92
2502,00;84,94
2500,00;84,96
2498,00;84,98
2496,00;85,00
2494,00;85,02
2492,00;85,04
2490,00;85,06
2488,00;85,07
2486,00;85,09
2484,00;85,10
2482,00;85,11
2480,00;85,13
2478,00;85,14
2476,00;85,15
2474,00;85,16
2472,00;85,18
2470,00;85,19
2468,00;85,20
2466,00;85,21
2464,00;85,21
2462,00;85,22
2460,00;85,23
2458,00;85,24
2456,00;85,25
2454,00;85,25
2452,00;85,26
2450,00;85,27
2448,00;85,28
2446,00;85,29
2444,00;85,29
2442,00;85,30
2440,00;85,31
2438,00;85,32
2436,00;85,33
2434,00;85,33
2432,00;85,34
2430,00;85,35
2428,00;85,36
2426,00;85,37
2424,00;85,37
2422,00;85,38
2420,00;85,39
2418,00;85,40
2416,00;85,40
2414,00;85,41
2412,00;85,42
2410,00;85,42
2408,00;85,43
2406,00;85,43
2404,00;85,43
2402,00;85,44
2400,00;85,44
2398,00;85,44
2396,00;85,43
2394,00;85,43
2392,00;85,43
2390,00;85,42
2388,00;85,42
2386,00;85,41
2384,00;85,41
2382,00;85,40
2380,00;85,40
2378,00;85,40
2376,00;85,41
2374,00;85,41
2372,00;85,42
2370,00;85,42
2368,00;85,43
2366,00;85,44
2364,00;85,45
2362,00;85,46
2360,00;85,46
2358,00;85,47
2356,00;85,48
2354,00;85,48
2352,00;85,49
2350,00;85,49
2348,00;85,50
2346,00;85,51
2344,00;85,52
2342,00;85,52
2340,00;85,53
2338,00;85,54
2336,00;85,55
2334,00;85,56
2332,00;85,57
2330,00;85,57
2328,00;85,58
2326,00;85,59
2324,00;85,59
2322,00;85,60
2320,00;85,60
2318,00;85,61
2316,00;85,62
2314,00;85,63
2312,00;85,64
2310,00;85,65
2308,00;85,66
2306,00;85,67
2304,00;85,67
2302,00;85,68
2300,00;85,68
2298,00;85,69
2296,00;85,69
2294,00;85,70
2292,00;85,70
2290,00;85,71
2288,00;85,71
2286,00;85,72
2284,00;85,73
2282,00;85,74
2280,00;85,75
2278,00;85,76
2276,00;85,77
2274,00;85,77
2272,00;85,78
2270,00;85,79
2268,00;85,79
2266,00;85,80
2264,00;85,80
2262,00;85,81
2260,00;85,81
2258,00;85,82
2256,00;85,82
2254,00;85,83
2252,00;85,83
2250,00;85,84
2248,00;85,84
2246,00;85,85
2244,00;85,85
2242,00;85,86
2240,00;85,86
2238,00;85,87
2236,00;85,87
2234,00;85,87
2232,00;85,88
2230,00;85,88
2228,00;85,88
2226,00;85,89
2224,00;85,89
2222,00;85,90
2220,00;85,90
2218,00;85,91
2216,00;85,92
2214,00;85,93
2212,00;85,94
2210,00;85,95
2208,00;85,95
2206,00;85,96
2204,00;85,96
2202,00;85,97
2200,00;85,97
2198,00;85,97
2196,00;85,98
2194,00;85,98
2192,00;85,98
2190,00;85,99
2188,00;85,99
2186,00;86,00
2184,00;86,01
2182,00;86,02
2180,00;86,03
2178,00;86,04
2176,00;86,05
2174,00;86,06
2172,00;86,08
2170,00;86,09
2168,00;86,11
2166,00;86,12
2164,00;86,14
2162,00;86,16
2160,00;86,18
2158,00;86,20
2156,00;86,22
2154,00;86,24
2152,00;86,26
2150,00;86,27
2148,00;86,29
2146,00;86,30
2144,00;86,31
2142,00;86,32
2140,00;86,32
2138,00;86,33
2136,00;86,33
2134,00;86,33
2132,00;86,34
2130,00;86,34
2128,00;86,34
2126,00;86,34
2124,00;86,34
2122,00;86,35
2120,00;86,35
2118,00;86,35
2116,00;86,35
2114,00;86,35
2112,00;86,35
2110,00;86,34
2108,00;86,34
2106,00;86,34
2104,00;86,33
2102,00;86,32
2100,00;86,32
2098,00;86,31
2096,00;86,31
2094,00;86,30
2092,00;86,29
2090,00;86,29
2088,00;86,28
2086,00;86,28
2084,00;86,27
2082,00;86,27
2080,00;86,26
2078,00;86,26
2076,00;86,25
2074,00;86,24
2072,00;86,24
2070,00;86,23
2068,00;86,22
2066,00;86,22
2064,00;86,23
2062,00;86,23
2060,00;86,24
2058,00;86,25
2056,00;86,25
2054,00;86,26
2052,00;86,26
2050,00;86,27
2048,00;86,28
2046,00;86,29
2044,00;86,30
2042,00;86,30
2040,00;86,29
2038,00;86,27
2036,00;86,26
2034,00;86,25
2032,00;86,24
2030,00;86,25
2028,00;86,27
2026,00;86,28
2024,00;86,27
2022,00;86,25
2020,00;86,22
2018,00;86,18
2016,00;86,15
2014,00;86,16
2012,00;86,20
2010,00;86,30
2008,00;86,42
2006,00;86,56
2004,00;86,68
2002,00;86,75
2000,00;86,78
1998,00;86,76
1996,00;86,73
1994,00;86,71
1992,00;86,70
1990,00;86,74
1988,00;86,79
1986,00;86,83
1984,00;86,85
1982,00;86,83
1980,00;86,80
1978,00;86,78
1976,00;86,77
1974,00;86,82
1972,00;86,88
1970,00;86,95
1968,00;87,00
1966,00;86,96
1964,00;86,87
1962,00;86,68
1960,00;86,45
1958,00;86,22
1956,00;86,02
1954,00;85,88
1952,00;85,81
1950,00;85,80
1948,00;85,83
1946,00;85,87
1944,00;85,90
1942,00;85,89
1940,00;85,87
1938,00;85,84
1936,00;85,81
1934,00;85,82
1932,00;85,84
1930,00;85,87
1928,00;85,91
1926,00;85,94
1924,00;85,95
1922,00;85,94
1920,00;85,94
1918,00;85,93
1916,00;85,93
1914,00;85,94
1912,00;85,94
1910,00;85,94
1908,00;85,92
1906,00;85,90
1904,00;85,88
1902,00;85,86
1900,00;85,84
1898,00;85,83
1896,00;85,82
1894,00;85,82
1892,00;85,81
1890,00;85,81
1888,00;85,80
1886,00;85,79
1884,00;85,79
1882,00;85,79
1880,00;85,78
1878,00;85,78
1876,00;85,78
1874,00;85,79
1872,00;85,80
1870,00;85,81
1868,00;85,83
1866,00;85,86
1864,00;85,89
1862,00;85,93
1860,00;85,97
1858,00;86,00
1856,00;86,04
1854,00;86,08
1852,00;86,11
1850,00;86,15
1848,00;86,18
1846,00;86,20
1844,00;86,23
1842,00;86,25
1840,00;86,26
1838,00;86,27
1836,00;86,26
1834,00;86,25
1832,00;86,22
1830,00;86,17
1828,00;86,12
1826,00;86,04
1824,00;85,96
1822,00;85,86
1820,00;85,76
1818,00;85,65
1816,00;85,56
1814,00;85,47
1812,00;85,40
1810,00;85,35
1808,00;85,33
1806,00;85,33
1804,00;85,36
1802,00;85,43
1800,00;85,52
1798,00;85,64
1796,00;85,79
1794,00;85,97
1792,00;86,19
1790,00;86,44
1788,00;86,72
1786,00;87,05
1784,00;87,41
1782,00;87,81
1780,00;88,24
1778,00;88,71
1776,00;89,20
1774,00;89,71
1772,00;90,22
1770,00;90,73
1768,00;91,23
1766,00;91,70
1764,00;92,14
1762,00;92,54
1760,00;92,89
1758,00;93,21
1756,00;93,49
1754,00;93,73
1752,00;93,94
1750,00;94,12
1748,00;94,27
1746,00;94,41
1744,00;94,51
1742,00;94,58
1740,00;94,62
1738,00;94,61
1736,00;94,55
1734,00;94,42
1732,00;94,23
1730,00;93,96
1728,00;93,62
1726,00;93,19
1724,00;92,69
1722,00;92,13
1720,00;91,50
1718,00;90,83
1716,00;90,12
1714,00;89,40
1712,00;88,67
1710,00;87,95
1708,00;87,26
1706,00;86,61
1704,00;86,01
1702,00;85,48
1700,00;85,00
1698,00;84,60
1696,00;84,26
1694,00;83,99
1692,00;83,77
1690,00;83,62
1688,00;83,51
1686,00;83,44
1684,00;83,41
1682,00;83,40
1680,00;83,40
1678,00;83,41
1676,00;83,43
1674,00;83,45
1672,00;83,47
1670,00;83,48
1668,00;83,49
1666,00;83,50
1664,00;83,49
1662,00;83,48
1660,00;83,46
1658,00;83,45
1656,00;83,44
1654,00;83,43
1652,00;83,43
1650,00;83,42
1648,00;83,40
1646,00;83,37
1644,00;83,35
1642,00;83,36
1640,00;83,38
1638,00;83,42
1636,00;83,44
1634,00;83,40
1632,00;83,32
1630,00;83,20
1628,00;83,08
1626,00;83,04
1624,00;83,06
1622,00;83,15
1620,00;83,25
1618,00;83,27
1616,00;83,23
1614,00;83,11
1612,00;83,01
1610,00;83,06
1608,00;83,21
1606,00;83,55
1604,00;83,85
1602,00;83,95
1600,00;83,85
1598,00;83,39
1596,00;82,84
1594,00;82,40
1592,00;82,22
1590,00;82,60
1588,00;83,36
1586,00;84,49
1584,00;85,71
1582,00;86,77
1580,00;87,60
1578,00;88,04
1576,00;88,18
1574,00;88,06
1572,00;87,76
1570,00;87,36
1568,00;86,92
1566,00;86,52
1564,00;86,21
1562,00;86,08
1560,00;86,06
1558,00;86,17
1556,00;86,23
1554,00;86,13
1552,00;85,74
1550,00;84,89
1548,00;83,69
1546,00;82,09
1544,00;80,33
1542,00;78,57
1540,00;76,97
1538,00;75,76
1536,00;74,87
1534,00;74,36
1532,00;74,06
1530,00;73,82
1528,00;73,58
1526,00;73,18
1524,00;72,74
1522,00;72,30
1520,00;71,94
1518,00;71,79
1516,00;71,78
1514,00;71,89
1512,00;72,03
1510,00;72,10
1508,00;72,11
1506,00;72,03
1504,00;71,91
1502,00;71,79
1500,00;71,67
1498,00;71,54
1496,00;71,38
1494,00;71,15
1492,00;70,86
1490,00;70,51
1488,00;70,15
1486,00;69,80
1484,00;69,49
1482,00;69,22
1480,00;68,98
1478,00;68,77
1476,00;68,59
1474,00;68,43
1472,00;68,31
1470,00;68,22
1468,00;68,16
1466,00;68,13
1464,00;68,12
1462,00;68,11
1460,00;68,11
1458,00;68,11
1456,00;68,11
1454,00;68,10
1452,00;68,08
1450,00;68,06
1448,00;68,03
1446,00;67,99
1444,00;67,95
1442,00;67,91
1440,00;67,89
1438,00;67,88
1436,00;67,90
1434,00;67,94
1432,00;68,01
1430,00;68,10
1428,00;68,23
1426,00;68,39
1424,00;68,58
1422,00;68,81
1420,00;69,06
1418,00;69,34
1416,00;69,66
1414,00;70,01
1412,00;70,39
1410,00;70,81
1408,00;71,26
1406,00;71,75
1404,00;72,27
1402,00;72,83
1400,00;73,42
1398,00;74,04
1396,00;74,68
1394,00;75,33
1392,00;76,00
1390,00;76,67
1388,00;77,34
1386,00;78,00
1384,00;78,64
1382,00;79,26
1380,00;79,85
1378,00;80,42
1376,00;80,94
1374,00;81,43
1372,00;81,87
1370,00;82,27
1368,00;82,62
1366,00;82,92
1364,00;83,17
1362,00;83,36
1360,00;83,49
1358,00;83,56
1356,00;83,58
1354,00;83,55
1352,00;83,48
1350,00;83,36
1348,00;83,22
1346,00;83,05
1344,00;82,88
1342,00;82,69
1340,00;82,51
1338,00;82,35
1336,00;82,20
1334,00;82,08
1332,00;81,98
1330,00;81,92
1328,00;81,88
1326,00;81,88
1324,00;81,90
1322,00;81,95
1320,00;82,02
1318,00;82,11
1316,00;82,22
1314,00;82,34
1312,00;82,48
1310,00;82,63
1308,00;82,79
1306,00;82,95
1304,00;83,11
1302,00;83,28
1300,00;83,44
1298,00;83,60
1296,00;83,75
1294,00;83,89
1292,00;84,02
1290,00;84,14
1288,00;84,25
1286,00;84,35
1284,00;84,45
1282,00;84,54
1280,00;84,62
1278,00;84,71
1276,00;84,80
1274,00;84,89
1272,00;84,99
1270,00;85,10
1268,00;85,22
1266,00;85,36
1264,00;85,51
1262,00;85,69
1260,00;85,89
1258,00;86,13
1256,00;86,39
1254,00;86,69
1252,00;87,02
1250,00;87,39
1248,00;87,80
1246,00;88,25
1244,00;88,72
1242,00;89,23
1240,00;89,76
1238,00;90,30
1236,00;90,85
1234,00;91,39
1232,00;91,91
1230,00;92,39
1228,00;92,84
1226,00;93,23
1224,00;93,56
1222,00;93,81
1220,00;93,99
1218,00;94,08
1216,00;94,09
1214,00;94,02
1212,00;93,87
1210,00;93,65
1208,00;93,35
1206,00;93,00
1204,00;92,60
1202,00;92,16
1200,00;91,68
1198,00;91,19
1196,00;90,68
1194,00;90,17
1192,00;89,67
1190,00;89,19
1188,00;88,73
1186,00;88,29
1184,00;87,89
1182,00;87,53
1180,00;87,20
1178,00;86,91
1176,00;86,66
1174,00;86,45
1172,00;86,27
1170,00;86,11
1168,00;85,98
1166,00;85,87
1164,00;85,77
1162,00;85,69
1160,00;85,60
1158,00;85,53
1156,00;85,44
1154,00;85,36
1152,00;85,26
1150,00;85,16
1148,00;85,04
1146,00;84,92
1144,00;84,78
1142,00;84,63
1140,00;84,46
1138,00;84,28
1136,00;84,09
1134,00;83,88
1132,00;83,65
1130,00;83,42
1128,00;83,16
1126,00;82,89
1124,00;82,61
1122,00;82,32
1120,00;82,01
1118,00;81,69
1116,00;81,35
1114,00;81,01
1112,00;80,65
1110,00;80,27
1108,00;79,88
1106,00;79,48
1104,00;79,05
1102,00;78,61
1100,00;78,14
1098,00;77,65
1096,00;77,14
1094,00;76,61
1092,00;76,06
1090,00;75,49
1088,00;74,92
1086,00;74,34
1084,00;73,76
1082,00;73,18
1080,00;72,62
1078,00;72,06
1076,00;71,52
1074,00;71,00
1072,00;70,50
1070,00;70,02
1068,00;69,56
1066,00;69,13
1064,00;68,70
1062,00;68,29
1060,00;67,90
1058,00;67,52
1056,00;67,15
1054,00;66,78
1052,00;66,43
1050,00;66,08
1048,00;65,75
1046,00;65,44
1044,00;65,14
1042,00;64,86
1040,00;64,61
1038,00;64,39
1036,00;64,20
1034,00;64,04
1032,00;63,92
1030,00;63,84
1028,00;63,80
1026,00;63,80
1024,00;63,84
1022,00;63,91
1020,00;64,03
1018,00;64,18
1016,00;64,37
1014,00;64,59
1012,00;64,84
1010,00;65,12
1008,00;65,42
1006,00;65,75
1004,00;66,09
1002,00;66,46
1000,00;66,86
998,00;67,27
996,00;67,70
994,00;68,16
992,00;68,63
990,00;69,13
988,00;69,66
986,00;70,20
984,00;70,77
982,00;71,36
980,00;71,96
978,00;72,59
976,00;73,22
974,00;73,85
972,00;74,49
970,00;75,12
968,00;75,74
966,00;76,35
964,00;76,94
962,00;77,50
960,00;78,03
958,00;78,53
956,00;79,00
954,00;79,44
952,00;79,84
950,00;80,20
948,00;80,53
946,00;80,82
944,00;81,08
942,00;81,30
940,00;81,50
938,00;81,67
936,00;81,82
934,00;81,96
932,00;82,07
930,00;82,18
928,00;82,29
926,00;82,39
924,00;82,49
922,00;82,59
920,00;82,69
918,00;82,79
916,00;82,88
914,00;82,95
912,00;83,00
910,00;83,01
908,00;82,98
906,00;82,90
904,00;82,75
902,00;82,55
900,00;82,27
898,00;81,93
896,00;81,54
894,00;81,11
892,00;80,65
890,00;80,18
888,00;79,73
886,00;79,32
